,elvstd,chanlength,chan,chanbw,changrad,avgdis,lat,gradient,chanflpn,chanman,chanbnkf,soildepth1_o,cropcoef_i,soildepth1_f,soildepth2_i,soildepth3_o,cropgrpn_f,mannings_o,soildepth3_i,soildepth2_f,mannings_f,cropgrpn_i,soildepth2_o,soildepth3_f,cropcoef_f,soildepth1_i,mannings_i,cropcoef_o,cropgrpn_o,n sei,es,ta,pr,e0,et,laif,laio,laii,genua2_o,thetar1_f,thetas3_o,thetar3_o,genua1_o,genua2_f,thetas3_f,thetar3_f,thetar1_o,thetas3,ksat2_o,lambda2,ksat3_f,thetas1,genua1_f,thetar2,genua3,lambda2_f,ksat2,lambda2_o,ksat3,ksat3_o,ksat1_o,thetas2,lambda3_o,thetar1,ksat1,thetas2_o,genua3_f,genua2,thetas1_f,lambda1,ksat1_f,thetar2_f,lambda1_o,thetar2_o,ksat2_f,genua1,lambda3_f,lambda1_f,thetar3,thetas2_f,genua3_o,lambda3,thetas1_o
2047,6.87797,11.1354,7.46358,7.61472,7.45181,7.46358,7.46358,7.37206,7.46358,8.0992,7.65086,7.46358,7.46358,7.46358,7.46358,7.46601,7.46358,7.54288,7.46358,7.46358,7.50068,7.46358,7.46358,7.46436,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,8.03956,89.1766,7.07456,7.46358,7.42742,7.45748,7.41256,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,8.89754,7.46358,7.46358,7.46358,7.46358,7.46358,61072.7,7.46352,7.46358,7.46358,7.46358,7.46352,7.46358,7.46358,7.46358,7.46358,2872.52,7.46358,7.60199,7.46358,7.46358,7.69285,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,7.46358,284266.0,7.46366,7.46358,7.46335,8.42805
2048,6.69856,10.787,7.19706,7.35322,7.11946,7.19706,7.19706,7.08974,7.19706,7.8348,7.39539,7.19706,7.19706,7.19706,7.19706,7.19964,7.19706,7.27605,7.19706,7.19706,7.23402,7.19706,7.19706,7.1979,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,7.57787,80.0373,6.87064,7.19706,7.17085,7.1908,7.16585,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,8.60626,7.19706,7.19706,7.19706,7.19706,7.19706,61072.1,7.197,7.19706,7.19706,7.19706,7.197,7.19706,7.19706,7.19706,7.19706,2872.96,7.19706,7.37905,7.19706,7.19706,7.44294,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,7.19706,331944.0,7.21685,7.19706,7.19682,8.16022
2049,6.59615,10.4941,6.98555,7.17073,6.83453,6.98555,6.98555,6.86939,6.98555,7.64536,7.21187,6.98555,6.98555,6.98555,6.98555,6.98686,6.98555,7.0641,6.98555,6.98555,7.0223,6.98555,6.98555,6.98596,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,7.27299,73.0204,6.7174,6.98555,6.97116,6.97962,6.97031,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,8.27091,6.98555,6.98555,6.98555,6.98555,6.98555,61071.8,6.98551,6.98555,6.98555,6.98555,6.98551,6.98555,6.98555,6.98555,6.98555,2871.58,6.98555,7.17356,6.98555,6.98555,7.23289,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,6.98555,284266.0,7.02105,6.98555,6.98542,7.90975
2050,6.5079,10.2811,6.83936,7.05687,6.64839,6.83936,6.83936,6.71914,6.83936,7.53306,7.09815,6.83936,6.83936,6.83936,6.83936,6.84046,6.83936,6.91753,6.83936,6.83936,6.87592,6.83936,6.83936,6.83971,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,7.06453,67.7355,6.62371,6.83936,6.8273,6.8342,6.82706,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,7.9295,6.83936,6.83936,6.83936,6.83936,6.83936,61070.7,6.83933,6.83936,6.83936,6.83936,6.83933,6.83936,6.83936,6.83936,6.83936,2872.08,6.83936,7.00043,6.83936,6.83936,7.07296,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,6.83936,331943.0,6.87702,6.83936,6.83925,7.68101
2051,6.43075,10.0993,6.70824,6.95064,6.50944,6.70824,6.70824,6.58828,6.70824,7.4377,6.99465,6.70824,6.70824,6.70824,6.70824,6.70917,6.70824,6.78619,6.70824,6.70824,6.74467,6.70824,6.70824,6.70854,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,6.88406,63.6779,6.53777,6.70824,6.69811,6.704,6.69817,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,7.5905,6.70824,6.70824,6.70824,6.70824,6.70824,61071.0,6.70822,6.70824,6.70824,6.70824,6.70822,6.70824,6.70824,6.70824,6.70824,2870.66,6.70824,6.85282,6.70824,6.70824,6.92696,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,6.70824,284266.0,6.74749,6.70824,6.70815,7.46825
2052,6.36465,9.93289,6.59507,6.85089,6.40983,6.59507,6.59507,6.47892,6.59507,7.34911,6.89664,6.59507,6.59507,6.59507,6.59507,6.59584,6.59507,6.67284,6.59507,6.59507,6.63141,6.59507,6.59507,6.59532,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,6.73105,60.5941,6.46198,6.59507,6.58661,6.59169,6.5868,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,7.26129,6.59507,6.59507,6.59507,6.59507,6.59507,61071.4,6.59505,6.59507,6.59507,6.59507,6.59505,6.59507,6.59507,6.59507,6.59507,2871.28,6.59507,6.72752,6.59507,6.59507,6.79838,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,6.59507,331943.0,6.6353,6.59507,6.595,7.27854
2053,6.30916,9.77657,6.50073,6.7586,6.33941,6.50073,6.50073,6.39075,6.50073,7.26499,6.80463,6.50073,6.50073,6.50073,6.50073,6.50138,6.50073,6.57839,6.50073,6.50073,6.53703,6.50073,6.50072,6.50094,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,6.605,58.1114,6.39772,6.50073,6.49362,6.49806,6.49386,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,6.98401,6.50073,6.50073,6.50073,6.50073,6.50073,61070.1,6.50071,6.50073,6.50073,6.50073,6.50071,6.50073,6.50073,6.50073,6.50073,2870.09,6.50073,6.62449,6.50073,6.50073,6.68847,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,6.50073,284265.0,6.54124,6.50073,6.50066,7.10981
2054,6.26413,9.62887,6.42498,6.67551,6.29063,6.42498,6.42498,6.32323,6.42498,7.18547,6.7204,6.42498,6.42498,6.42498,6.42498,6.42553,6.42498,6.50202,6.42498,6.42498,6.46113,6.42498,6.42498,6.42516,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,6.50472,61.0475,6.3457,6.42498,6.41887,6.42288,6.41905,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,6.76692,6.42498,6.42498,6.42498,6.42498,6.42498,61070.5,6.42496,6.42498,6.42498,6.42498,6.42496,6.42498,6.42498,6.42498,6.42498,2870.76,6.42498,6.54201,6.42498,6.42498,6.59716,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,6.42498,331943.0,6.46493,6.42498,6.42492,6.99448
2055,6.22676,9.4877,6.36406,6.60044,6.25539,6.36406,6.36406,6.27053,6.36406,7.10911,6.64322,6.36406,6.36406,6.36406,6.36406,6.36454,6.36406,6.44087,6.36406,6.36406,6.40016,6.36406,6.36406,6.36422,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,6.42403,58.1495,6.30323,6.36406,6.35872,6.36239,6.3589,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,6.62406,6.36406,6.36406,6.36406,6.36406,6.36406,61070.5,6.36405,6.36406,6.36406,6.36406,6.36405,6.36406,6.36406,6.36406,6.36406,2869.62,6.36406,6.47431,6.36406,6.36406,6.52125,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,6.36406,284265.0,6.40303,6.36406,6.36401,6.86947
2056,6.19598,9.35204,6.31528,6.53324,6.22896,6.31528,6.31528,6.22971,6.31528,7.03572,6.57317,6.31528,6.31528,6.31528,6.31528,6.31571,6.31528,6.39197,6.31528,6.31527,6.35135,6.31528,6.31527,6.31542,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,6.35987,55.2793,6.26864,6.31528,6.31054,6.31391,6.31072,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,6.49841,6.31528,6.31528,6.31528,6.31528,6.31528,61070.5,6.31526,6.31528,6.31528,6.31528,6.31526,6.31528,6.31528,6.31528,6.31528,2870.4,6.31528,6.41886,6.31528,6.31528,6.45822,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,6.31528,331943.0,6.35299,6.31528,6.31523,6.76376
2057,6.17091,9.22184,6.27678,6.47415,6.2089,6.27678,6.27678,6.19893,6.27678,6.96594,6.51077,6.27678,6.27678,6.27678,6.27678,6.27718,6.27678,6.35322,6.27678,6.27678,6.3128,6.27678,6.27678,6.27691,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,6.3094,52.9271,6.24098,6.27678,6.27249,6.27565,6.27267,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,6.40702,6.27678,6.27678,6.27678,6.27678,6.27678,61069.6,6.27677,6.27678,6.27678,6.27678,6.27677,6.27678,6.27678,6.27678,6.27678,2869.27,6.27678,6.37364,6.27678,6.27678,6.40625,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,6.27678,284265.0,6.31298,6.27678,6.27674,6.68153
2058,6.15143,9.09759,6.2476,6.42368,6.19467,6.2476,6.2476,6.17767,6.2476,6.90083,6.45671,6.2476,6.2476,6.2476,6.2476,6.24798,6.2476,6.32314,6.2476,6.2476,6.2834,6.2476,6.2476,6.24773,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,6.27133,58.1476,6.22004,6.2476,6.24357,6.24663,6.24368,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,6.3461,6.2476,6.2476,6.2476,6.2476,6.2476,61070.1,6.24759,6.2476,6.2476,6.2476,6.24759,6.2476,6.2476,6.2476,6.2476,2870.0,6.2476,6.33697,6.2476,6.2476,6.36512,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,6.2476,331943.0,6.2819,6.2476,6.24756,6.64726
2059,10.648,12.2078,11.2128,10.9054,12.3178,11.2128,11.2128,13.0134,11.2128,10.7262,10.647,11.2128,11.2128,11.2128,11.2128,11.2134,11.2128,11.2841,11.2128,11.2128,11.249,11.2128,11.2128,11.213,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,14.9445,193.658,8.40694,11.2128,11.2073,11.2119,11.2067,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.3075,11.2128,11.2128,11.2128,11.2128,11.2128,61081.1,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,2878.11,11.2128,11.9009,11.2128,11.2128,11.7401,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,11.2128,284277.0,11.3423,11.2128,11.2128,13.3817
2060,9.75271,11.7492,10.5609,9.77287,11.9583,10.5609,10.5609,10.7494,10.5609,9.79538,9.72588,10.5609,10.5609,10.5609,10.5609,10.5621,10.5609,10.6309,10.5609,10.5609,10.5972,10.5609,10.5609,10.5613,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,12.5794,134.69,8.81398,10.5609,10.5048,10.5575,10.4786,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.7105,10.5609,10.5609,10.5609,10.5609,10.5609,61077.1,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,2877.25,10.5609,10.8995,10.5609,10.5609,10.9469,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,10.5609,331948.0,10.5574,10.5609,10.5608,12.4416
2061,58.4516,51.724,76.8233,65.3387,95.0147,76.8233,76.8233,88.5126,76.8233,56.7017,62.286,76.8233,76.8233,76.8233,76.8233,76.8258,76.8233,76.793,76.8233,76.8233,76.8485,76.8233,76.8233,76.8241,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,94.1384,1225.81,56.8758,76.8233,76.7422,76.81,76.712,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,77.0989,76.8233,76.8233,76.8233,76.8233,76.8233,61099.8,76.8232,76.8233,76.8233,76.8233,76.8232,76.8233,76.8233,76.8233,76.8233,2976.86,76.8233,102.898,76.8233,76.8233,85.2686,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,76.8233,1439570.0,82.4313,76.8233,76.8231,108.919
2062,41.4677,35.4923,57.4393,43.7235,66.479,57.4393,57.4393,56.6196,57.4393,34.7984,42.3882,57.4393,57.4393,57.4393,57.4393,57.4428,57.4393,57.3644,57.4393,57.4393,57.451,57.4393,57.4393,57.4405,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,64.895,664.875,45.5525,57.4393,57.2859,57.4086,57.2574,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,57.8071,57.4393,57.4393,57.4393,57.4393,57.4393,61094.5,57.4392,57.4393,57.4393,57.4393,57.4392,57.4393,57.4393,57.4393,57.4393,2932.37,57.4393,76.8731,57.4393,57.4393,64.5618,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,57.4393,378564.0,61.653,57.4393,57.4389,83.6472
2063,34.0123,24.5793,45.8837,37.0608,45.968,45.8837,45.8837,43.6492,45.8837,25.7981,35.7357,45.8837,45.8837,45.8837,45.8837,45.8882,45.8837,45.7986,45.8837,45.8837,45.8879,45.8837,45.8837,45.8852,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,50.4429,397.358,39.1212,45.8837,45.6846,45.8396,45.6342,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,46.3377,45.8837,45.8837,45.8837,45.8837,45.8837,61103.0,45.8836,45.8837,45.8837,45.8837,45.8836,45.8837,45.8837,45.8837,45.8837,2905.04,45.8837,58.9849,45.8837,45.8837,51.0862,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,45.8837,292767.0,48.9188,45.8837,45.8833,63.6812
2064,29.1299,20.228,38.0953,34.5427,34.7867,38.0953,38.0953,35.9716,38.0953,23.7503,33.7406,38.0953,38.0953,38.0953,38.0953,38.1006,38.0953,38.0162,38.0953,38.0953,38.0969,38.0953,38.0953,38.097,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,41.4837,292.316,34.1272,38.0953,37.8916,38.0443,37.8428,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,38.6361,38.0953,38.0953,38.0953,38.0953,38.0953,61093.8,38.0951,38.0953,38.0953,38.0953,38.0951,38.0953,38.0953,38.0953,38.0953,2895.06,38.0953,46.2659,38.0953,38.0953,41.6751,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,38.0953,767780.0,40.1429,38.0953,38.0948,49.2288
2065,25.2537,18.4267,32.2561,32.1861,28.4843,32.2561,32.2561,30.4886,32.2561,23.4716,31.9502,32.2561,32.2561,32.2561,32.2561,32.2622,32.2561,32.1889,32.2561,32.2561,32.2578,32.2561,32.2561,32.2581,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,35.0485,244.154,29.9382,32.2561,32.0541,32.2024,32.0081,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,32.886,32.2561,32.2561,32.2561,32.2561,32.2561,61089.9,32.2559,32.2561,32.2561,32.2561,32.2559,32.2561,32.2561,32.2561,32.2561,2889.3,32.2561,36.9608,32.2561,32.2561,34.5976,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,32.2561,741850.0,33.5534,32.2561,32.2555,38.7115
2066,22.1908,17.5885,27.9961,29.7669,24.7406,27.9961,27.9961,26.6153,27.9961,23.5211,29.9141,27.9961,27.9961,27.9961,27.9961,28.0032,27.9961,27.9412,27.9961,27.9961,27.9989,27.9961,27.9961,27.9985,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,30.3936,218.922,26.6188,27.9961,27.7984,27.9417,27.7551,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,28.7167,27.9961,27.9961,27.9961,27.9961,27.9961,61087.8,27.9959,27.9961,27.9961,27.9961,27.9959,27.9961,27.9961,27.9961,27.9961,2887.68,27.9961,30.3541,27.9961,27.9961,29.4313,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,27.9961,787981.0,28.7444,27.9961,27.9955,31.3477
2067,19.8014,17.2734,25.0613,27.6151,22.4964,25.0613,25.0613,24.0539,25.0613,23.6407,27.9651,25.0613,25.0613,25.0613,25.0613,25.0692,25.0613,25.0173,25.0613,25.0613,25.0653,25.0613,25.0613,25.0639,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,26.9962,204.198,24.1131,25.0613,24.8689,25.007,24.828,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,25.8731,25.0613,25.0613,25.0613,25.0613,25.0613,61086.4,25.0611,25.0613,25.0613,25.0613,25.0611,25.0613,25.0613,25.0613,25.0613,2885.19,25.0613,25.8179,25.0613,25.0613,25.8499,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,25.0613,742583.0,25.4022,25.0613,25.0605,26.3918
2068,17.9294,17.3607,23.1798,25.9249,21.2267,23.1798,23.1798,22.5277,23.1798,23.8191,26.3548,23.1798,23.1798,23.1798,23.1798,23.1887,23.1798,23.1456,23.1798,23.1798,23.1853,23.1798,23.1798,23.1828,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,24.4563,193.38,22.2769,23.1798,22.9927,23.1262,22.9539,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,24.0824,23.1798,23.1798,23.1798,23.1798,23.1798,61085.7,23.1796,23.1798,23.1798,23.1798,23.1796,23.1798,23.1798,23.1798,23.1798,2885.42,23.1798,22.8209,23.1798,23.1798,23.4979,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,23.1798,788009.0,23.2111,23.1798,23.179,23.1827
2069,16.6779,18.873,23.6878,26.2209,22.4273,23.6878,23.6878,23.8489,23.6878,25.3868,26.5928,23.6878,23.6878,23.6878,23.6878,23.6976,23.6878,23.6559,23.6878,23.6878,23.6933,23.6878,23.6878,23.6911,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,23.4964,227.431,21.5857,23.6878,23.5057,23.6347,23.4683,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,24.6845,23.6878,23.6878,23.6878,23.6878,23.6878,61088.1,23.6876,23.6878,23.6878,23.6878,23.6876,23.6878,23.6878,23.6878,23.6878,2886.5,23.6878,22.7285,23.6878,23.6878,23.8786,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,23.6878,742575.0,23.5049,23.6878,23.6869,23.5883
2070,24.5905,26.5432,34.7394,35.3987,36.6474,34.7394,34.7394,37.4789,34.7394,34.076,35.2645,34.7394,34.7394,34.7394,34.7394,34.7505,34.7394,34.6855,34.7394,34.7394,34.7407,34.7394,34.7394,34.7431,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,37.9129,439.898,26.3078,34.7394,34.5332,34.6805,34.4836,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,35.8827,34.7394,34.7394,34.7394,34.7394,34.7394,61095.3,34.7391,34.7394,34.7394,34.7394,34.7391,34.7394,34.7394,34.7394,34.7394,2906.04,34.7394,35.8626,34.7394,34.7394,35.8916,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,34.7394,794020.0,34.9166,34.7394,34.7383,38.3181
2071,36.2771,35.0829,49.3149,46.2484,55.2172,49.3149,49.3149,52.6457,49.3149,43.1773,45.6222,49.3149,49.3149,49.3149,49.3149,49.3277,49.3149,49.2202,49.3149,49.3149,49.3082,49.3149,49.3149,49.3192,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,57.247,640.692,35.722,49.3149,49.0648,49.2434,49.0163,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,50.6235,49.3149,49.3149,49.3149,49.3149,49.3149,61120.0,49.3146,49.3149,49.3149,49.3149,49.3146,49.3149,49.3149,49.3149,49.3149,2925.46,49.3149,54.5366,49.3149,49.3149,52.072,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,49.3149,768844.0,50.2452,49.3149,49.3137,58.9413
2072,34.8444,32.5282,47.8836,43.5711,51.791,47.8836,47.8836,48.2547,47.8836,39.7452,43.0669,47.8836,47.8836,47.8836,47.8836,47.8971,47.8836,47.7731,47.8836,47.8836,47.8725,47.8836,47.8836,47.8881,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,54.4338,533.348,35.9628,47.8836,47.6015,47.8022,47.5552,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,49.2678,47.8836,47.8836,47.8836,47.8836,47.8836,61113.6,47.8832,47.8836,47.8836,47.8836,47.8832,47.8836,47.8836,47.8836,47.8836,2918.42,47.8836,52.1429,47.8836,47.8836,50.5891,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,47.8836,790482.0,48.4517,47.8836,47.8823,57.4669
2073,29.6618,27.0578,40.7316,38.0093,40.7923,40.7316,40.7316,39.3903,40.7316,34.2045,37.7211,40.7316,40.7316,40.7316,40.7316,40.7453,40.7316,40.6304,40.7316,40.7316,40.7206,40.7316,40.7316,40.7362,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,44.6813,374.255,33.3888,40.7316,40.4233,40.6444,40.3719,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,42.1387,40.7316,40.7316,40.7316,40.7316,40.7316,61101.2,40.7312,40.7316,40.7316,40.7316,40.7312,40.7316,40.7316,40.7316,40.7316,2903.22,40.7316,42.7836,40.7316,40.7316,42.4586,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,40.7316,742718.0,40.7933,40.7316,40.7303,46.7596
2074,26.2507,24.2899,35.5295,34.9836,33.5675,35.5295,35.5295,34.078,35.5295,31.8963,34.8967,35.5295,35.5295,35.5295,35.5295,35.5434,35.5295,35.444,35.5295,35.5295,35.5203,35.5295,35.5295,35.5341,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,38.5889,299.616,30.8921,35.5295,35.2264,35.4403,35.1752,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,36.9598,35.5295,35.5295,35.5295,35.5295,35.5295,61095.4,35.5291,35.5295,35.5295,35.5295,35.5291,35.5295,35.5295,35.5295,35.5295,2896.63,35.5295,35.8504,35.5295,35.5295,36.4117,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,35.5295,795544.0,35.2175,35.5295,35.5282,38.4542
2075,23.5023,23.086,31.4878,32.552,29.0216,31.4878,31.4878,30.2022,31.4878,30.7345,32.6938,31.4878,31.4878,31.4878,31.4878,31.5021,31.4878,31.4187,31.4878,31.4878,31.481,31.4878,31.4878,31.4926,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,34.0055,261.023,28.5546,31.4878,31.194,31.3989,31.1444,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,32.9556,31.4878,31.4878,31.4878,31.4878,31.4878,61092.1,31.4875,31.4878,31.4878,31.4878,31.4875,31.4878,31.4878,31.4878,31.4878,2891.77,31.4878,30.4934,31.4878,31.4878,31.6866,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,31.4878,752679.0,30.8897,31.4878,31.4865,32.0353
2076,21.2059,22.6295,28.4678,30.4256,26.1911,28.4678,28.4678,27.4436,28.4678,29.9349,30.7253,28.4678,28.4678,28.4678,28.4678,28.4825,28.4678,28.4128,28.4678,28.4678,28.4632,28.4678,28.4678,28.4727,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,30.4422,238.634,26.4957,28.4678,28.1842,28.38,28.1368,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,29.9857,28.4678,28.4678,28.4678,28.4678,28.4678,61090.8,28.4674,28.4678,28.4678,28.4678,28.4674,28.4678,28.4678,28.4678,28.4678,2890.64,28.4678,26.5282,28.4678,28.4678,28.1656,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,28.4678,799494.0,27.6579,28.4678,28.4664,27.3972
2077,19.3042,22.4183,26.0938,28.4216,24.1886,26.0938,26.0938,25.2786,26.0938,29.0919,28.8105,26.0938,26.0938,26.0938,26.0938,26.1091,26.0938,26.0522,26.0938,26.0938,26.0915,26.0938,26.0938,26.0989,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,27.6564,223.401,24.7717,26.0938,25.8206,26.0079,25.7753,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,27.6685,26.0938,26.0938,26.0938,26.0938,26.0938,61089.2,26.0934,26.0938,26.0938,26.0938,26.0934,26.0938,26.0938,26.0938,26.0938,2888.24,26.0938,23.4757,26.0938,26.0938,25.3971,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,26.0938,760586.0,25.1224,26.0938,26.0924,23.804
2078,17.7245,22.3171,24.2609,26.647,22.7123,24.2609,24.2609,23.6493,24.2609,28.2146,27.0649,24.2609,24.2609,24.2609,24.2609,24.2768,24.2609,24.2312,24.2609,24.2609,24.2609,24.2609,24.2609,24.2662,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,25.4346,214.114,23.2807,24.2609,23.9981,24.1772,23.9548,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,25.8948,24.2609,24.2609,24.2609,24.2609,24.2609,61088.5,24.2605,24.2609,24.2609,24.2609,24.2605,24.2609,24.2609,24.2609,24.2609,2888.03,24.2609,21.1922,24.2609,24.2609,23.272,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,24.2609,799810.0,23.1778,24.2609,24.2594,21.1233
