,elvstd,chanlength,changrad,chanman,chanbnkf,mannings_o,pr,e0,laio,thetar1_o,thetas3,thetar2,thetar1,thetas2_o,thetas1_f,thetar2_f,thetar2_o,thetar3,thetas2_f,thetas1_o
141,36.6903,42.2991,35.3934,39.5439,37.1258,36.6989,2.12643,38.7766,36.7011,36.6914,555105.0,39.9055,36.7895,3596.33,102.214,36.6914,36.6914,60.5107,1210.24,232.909
142,35.0366,39.0078,33.4904,38.2493,35.6805,35.0448,2.43532,37.1672,35.0481,35.0377,226088.0,37.4868,35.0592,3624.7,101.092,35.0377,35.0377,58.9797,1225.29,232.012
143,31.2655,30.8983,29.908,31.7702,31.5966,31.2699,2.43564,33.1136,31.2778,31.2667,165816.0,33.283,31.2618,3649.49,96.855,31.2667,31.2667,54.8955,1240.0,227.095
144,28.4191,25.7322,27.7373,26.8143,28.2697,28.4192,2.35223,29.688,28.4317,28.4203,59541.1,30.1642,28.4037,3661.49,93.2387,28.4203,28.4203,51.5575,1244.52,222.844
145,25.731,22.1469,25.9405,23.0715,25.1832,25.7272,2.25338,26.6619,25.7435,25.7323,48769.0,27.2894,25.7112,3662.79,89.8979,25.7323,25.7323,48.3988,1244.37,219.168
146,32.0671,33.5896,32.0392,32.3911,31.995,32.0714,2.1553,34.6812,32.0796,32.0683,136303.0,34.4567,32.1244,3617.18,96.8892,32.0683,32.0683,54.8648,1219.08,226.963
147,86.7278,120.965,78.6954,110.458,91.9217,86.8044,3.90216,91.3161,86.7441,86.7291,185635.0,95.1072,87.1615,3669.22,157.217,86.7291,86.7291,111.973,1273.53,292.347
148,115.392,148.942,98.189,143.486,123.539,115.53,5.54883,120.882,115.414,115.393,199626.0,126.669,115.932,3693.76,187.86,115.393,115.393,141.477,1300.58,324.092
149,92.9493,93.9992,77.7664,97.8557,96.5871,93.0571,5.73045,96.8269,92.9767,92.9504,63977.5,99.7261,93.1618,3700.41,161.916,92.9504,92.9504,117.42,1290.74,294.183
150,79.9052,70.2196,71.0408,73.8285,79.8365,79.9808,5.44344,82.2554,79.9351,79.9061,49376.4,84.184,79.9903,3714.3,145.652,79.9061,79.9061,102.811,1294.66,275.028
151,69.3756,58.4808,66.6954,60.7871,67.5323,69.4256,5.27228,72.0038,69.4055,69.3763,47528.8,71.8961,69.3915,3707.06,133.296,69.3763,69.3763,91.2947,1289.06,261.484
152,145.18,178.805,133.903,167.704,150.171,145.434,8.30135,150.395,145.311,145.277,47212.2,157.788,146.027,3741.53,213.231,145.277,145.277,168.599,1341.17,346.737
153,114.597,116.543,105.652,119.185,116.748,114.748,8.57063,117.259,114.671,114.636,47267.2,120.856,114.864,3727.51,181.44,114.636,114.636,137.395,1317.27,313.111
154,97.1988,86.6897,93.6098,90.4577,96.3928,97.2922,8.00401,98.8891,97.2551,97.2205,47262.7,100.666,97.3003,3730.68,162.093,97.2205,97.2205,119.099,1312.99,291.428
155,84.2568,72.3449,85.8031,74.8558,81.9491,84.3102,7.61913,85.3824,84.3038,84.2713,47258.4,85.7528,84.2478,3721.15,147.884,84.2713,84.2713,105.507,1303.42,276.089
156,73.6667,63.2235,78.4919,64.8959,70.997,73.6905,7.25329,74.4561,73.707,73.6768,47256.5,73.868,73.5847,3711.05,136.749,73.6768,73.6768,94.5472,1293.77,264.727
157,64.9351,56.1839,71.3845,57.4497,62.4049,64.9378,6.84748,65.5245,64.9703,64.9424,47255.7,64.348,64.8095,3701.39,127.887,64.9424,64.9424,85.6174,1284.8,256.021
158,57.6922,50.2965,64.7024,51.3565,55.4437,57.6801,6.40806,58.159,57.7235,57.6978,47255.4,56.6614,57.5441,3692.02,120.693,57.6978,57.6978,78.2581,1276.71,249.071
159,51.6273,45.2551,58.611,46.1862,49.6609,51.6047,5.95725,52.0144,51.6553,51.6317,47255.2,50.3764,51.4678,3684.58,114.735,51.6317,51.6317,72.1086,1269.53,243.339
160,46.3865,40.7392,53.0687,41.5926,44.6538,46.3569,5.50557,46.7403,46.4118,46.3901,47255.2,45.0757,46.228,3677.07,109.599,46.3901,46.3901,66.7886,1263.04,238.376
161,49.1634,48.0973,54.5352,47.5098,48.2024,49.1384,5.07787,50.843,49.187,49.1666,64570.7,48.6948,49.0888,3640.65,113.102,49.1666,49.1666,69.7443,1235.49,242.637
162,45.4519,43.805,49.9436,44.0399,44.7217,45.4226,4.93224,46.4912,45.4744,45.4546,50422.1,44.5043,45.3219,3662.36,109.688,45.4546,45.4546,66.0586,1248.63,239.388
163,41.158,37.8988,45.1921,38.744,40.3631,41.1255,4.56948,41.9425,41.1795,41.1604,47681.6,40.223,41.0284,3667.24,105.287,41.1604,41.1604,61.6325,1253.15,234.766
164,37.3588,33.332,41.2604,34.2304,36.4208,37.3244,4.21881,38.058,37.379,37.361,47306.5,36.4925,37.2374,3664.56,101.251,37.361,37.361,57.6348,1252.39,230.51
165,37.6294,35.5636,41.0878,35.6126,36.8876,37.5985,3.905,40.0849,37.6484,37.6313,66551.1,37.2396,37.5591,3659.61,101.697,37.6313,37.6313,57.8643,1248.89,231.199
166,106.677,145.129,99.6169,133.182,112.458,106.731,6.09362,111.505,106.7,106.679,74628.9,114.483,107.155,3691.28,176.763,106.679,106.679,129.233,1299.02,312.113
167,97.4632,112.884,86.5858,112.669,102.516,97.5242,6.43669,102.631,97.4886,97.465,77971.4,102.905,97.6909,3669.67,167.25,97.465,97.465,119.909,1283.0,301.287
168,82.9895,79.2568,74.5193,82.7193,84.6205,83.0311,6.21928,85.9182,83.0162,82.991,52076.8,85.9885,83.0524,3684.3,150.034,82.991,82.991,104.302,1286.06,280.925
169,87.7471,86.2031,81.76,86.5474,88.1954,87.7935,6.00265,91.3839,87.7746,87.7484,127188.0,91.2676,87.8914,3647.03,153.478,87.7484,87.7484,108.4,1260.23,283.46
170,255.872,333.919,223.642,313.219,270.609,256.189,15.2679,260.122,255.908,255.873,58492.0,284.823,257.685,3859.89,328.082,255.873,255.873,278.695,1459.32,466.522
171,487.611,601.467,409.261,580.951,516.516,488.422,31.3391,491.787,487.652,487.612,50033.9,558.202,492.159,4116.16,562.366,487.612,487.612,511.146,1707.81,704.497
172,330.985,302.85,292.439,317.95,333.238,331.474,26.2261,332.856,331.022,330.986,47734.2,363.656,333.112,3932.39,398.608,330.986,330.986,351.907,1532.18,530.851
173,258.995,218.206,255.243,227.258,251.633,259.25,23.8214,260.086,259.027,258.995,47332.8,272.45,260.039,3871.36,322.939,258.995,258.995,278.522,1466.35,450.496
174,213.927,218.806,253.732,221.63,236.135,243.241,23.1335,245.453,243.114,243.085,66004.3,250.294,243.835,3822.56,306.241,243.085,243.085,262.212,1417.89,433.278
175,208.834,216.135,238.421,216.248,221.68,225.978,26.8245,228.522,225.925,225.898,73181.6,227.406,226.271,3790.18,289.539,225.898,225.898,245.068,1395.44,417.651
176,199.461,198.781,217.627,199.724,203.506,206.345,24.8443,209.183,206.351,206.324,52364.2,203.324,206.37,3808.8,270.335,206.324,206.324,225.519,1403.69,399.069
177,198.462,195.745,208.29,196.031,197.969,199.611,22.5763,202.689,199.646,199.619,76995.4,195.133,199.543,3787.94,264.001,199.619,199.619,218.846,1389.88,393.268
178,185.782,176.68,191.855,178.188,181.919,183.758,20.742,186.86,183.824,183.798,52079.6,176.948,183.509,3810.57,248.1,183.798,183.798,202.912,1399.33,377.227
179,215.346,217.952,210.918,214.888,210.048,209.01,19.5733,212.379,209.046,209.019,83616.4,206.359,209.023,3798.43,274.347,209.019,209.019,228.382,1400.31,404.93
180,266.842,280.895,248.242,275.422,261.859,256.963,20.8063,260.364,256.924,256.896,93716.0,261.566,257.365,3844.79,323.602,256.896,256.896,276.624,1447.33,456.03
181,232.167,217.398,219.431,221.074,223.997,223.594,19.4094,226.769,223.593,223.565,79692.0,222.837,223.589,3834.51,289.008,223.565,223.565,242.804,1427.86,419.423
182,194.468,171.137,194.048,175.775,186.346,189.612,17.7731,192.384,189.663,189.635,52114.5,184.397,189.333,3822.59,253.657,189.635,189.635,208.325,1409.05,382.115
183,167.102,145.849,173.9,149.036,159.34,163.687,16.2553,165.368,163.778,163.752,47846.9,155.841,163.238,3802.24,227.06,163.752,163.752,182.113,1389.51,354.754
184,146.092,128.621,155.952,130.863,139.203,143.333,14.8536,144.451,143.449,143.425,47321.9,134.089,142.785,3782.69,206.537,143.425,143.425,161.625,1371.2,334.199
185,129.294,114.883,139.898,116.67,123.384,126.953,13.5426,127.774,127.085,127.063,47264.5,117.133,126.357,3765.22,190.207,127.063,127.063,145.178,1354.85,318.087
186,115.441,103.179,125.707,104.728,110.359,113.396,12.3282,114.056,113.536,113.516,47258.3,103.531,112.784,3749.79,176.753,113.516,113.516,131.571,1338.53,304.873
187,103.683,92.9193,113.219,94.3186,99.2406,101.864,11.2139,102.454,102.006,101.988,47257.4,92.2865,101.258,3736.01,165.311,101.988,101.988,119.984,1325.02,293.626
188,93.4831,83.8154,102.222,85.103,89.5332,91.8492,10.1991,92.7463,91.9902,91.9731,47257.2,82.7574,91.2685,3723.4,155.359,91.9731,91.9731,109.903,1314.09,283.817
189,84.6689,75.9409,92.6449,77.1089,81.1221,83.1933,9.29242,84.6483,83.3307,83.315,47257.1,74.6652,82.647,3712.23,146.751,83.315,83.315,101.176,1301.53,275.33
190,76.9795,69.0681,84.2606,70.1284,73.7752,75.6423,8.48438,76.8906,75.7755,75.7611,47257.0,67.7033,75.1255,3703.45,139.242,75.7611,75.7611,93.5515,1295.0,267.929
191,69.8681,62.4761,76.5794,63.5045,66.9314,68.6543,7.73466,69.6611,68.7829,68.7696,47256.9,61.3694,68.1731,3694.38,132.268,68.7696,68.7696,86.4809,1286.69,261.027
192,63.3643,56.3889,69.6155,57.3813,60.6464,62.262,7.04972,63.0764,62.3854,62.3732,47256.3,55.6451,61.8194,3689.61,125.869,62.3732,62.3732,79.9986,1279.86,254.678
193,57.462,50.8899,63.3316,51.8309,54.9356,56.4605,6.42888,57.12,56.5784,56.5673,47256.2,50.4947,56.0576,3683.56,120.053,56.5673,56.5673,74.104,1274.28,248.909
194,52.1387,45.9778,57.6745,46.8585,49.7894,51.2282,5.86833,51.7662,51.3407,51.3306,47256.2,45.8782,50.8633,3677.16,114.81,51.3306,51.3306,68.7793,1267.31,243.717
195,47.2916,41.5062,52.5296,42.3376,45.1051,46.464,5.35758,46.9966,46.5708,46.5616,47256.3,41.697,46.14,3670.6,110.037,46.5616,46.5616,63.923,1261.94,238.997
196,43.0901,37.7717,48.0295,38.5164,41.0706,42.337,4.90963,42.7871,42.4387,42.4303,47256.3,38.0771,42.045,3665.46,105.924,42.4303,42.4303,59.7122,1256.97,234.957
197,39.1662,34.1761,43.8349,34.8913,37.2919,38.4807,4.49172,38.8655,38.5775,38.5698,47256.3,34.7134,38.2207,3660.53,102.078,38.5698,38.5698,55.7713,1252.18,231.171
198,35.5773,30.8647,39.9994,31.5524,33.8318,34.9531,4.10913,35.2851,35.0452,35.0382,47256.3,31.6467,34.7236,3655.92,98.5543,35.0382,35.0382,52.1579,1247.71,227.698
199,77.7044,99.3103,75.8794,91.5818,79.9616,77.1369,4.86152,79.4932,77.1906,77.1831,84996.2,78.6701,77.2107,3651.91,144.841,77.1831,77.1831,95.6917,1257.09,277.95
200,195.546,261.039,166.559,244.785,204.855,191.035,10.8178,195.27,190.917,190.907,79516.0,208.892,191.831,3790.72,265.548,190.907,190.907,211.795,1387.61,405.374
201,321.283,396.938,264.463,384.176,339.559,318.9,18.9562,324.046,318.513,318.497,52366.2,359.092,320.707,3933.33,394.062,318.497,318.497,339.583,1519.27,535.024
202,327.323,348.253,276.06,349.332,337.016,326.194,20.675,331.48,325.765,325.748,48033.9,363.859,327.901,3913.7,396.382,325.748,325.748,345.079,1504.61,531.894
203,247.445,218.507,226.98,227.906,244.184,246.587,19.2429,249.45,246.344,246.328,47366.1,263.344,247.304,3838.3,312.002,246.328,246.328,263.973,1431.37,441.565
204,201.029,170.638,202.153,176.396,193.91,200.358,18.1299,202.809,200.249,200.234,47276.0,205.601,200.618,3812.55,263.652,200.234,200.234,217.067,1403.77,390.816
205,170.717,147.763,181.442,150.889,163.574,169.825,17.2095,173.208,169.802,169.788,47262.0,168.213,169.806,3790.6,232.584,169.788,169.788,186.324,1382.15,359.451
206,151.344,135.174,164.32,136.946,145.266,150.13,16.0318,154.47,150.159,150.147,47261.5,144.789,149.955,3775.46,213.062,150.147,150.147,166.623,1367.25,340.454
207,134.603,121.789,147.502,123.397,129.738,133.522,14.8725,137.232,133.588,133.576,47258.4,125.726,133.204,3759.75,196.713,133.576,133.576,150.036,1351.99,324.585
208,120.413,109.5,132.519,111.045,116.504,119.6,13.6078,122.136,119.69,119.68,47257.0,110.634,119.194,3745.12,182.972,119.68,119.68,136.111,1337.2,311.144
209,108.153,98.5062,119.273,99.9464,104.873,107.534,12.3947,109.418,107.639,107.629,47256.5,98.1913,107.086,3731.87,171.01,107.629,107.629,124.015,1324.25,299.361
210,97.4702,88.8587,107.682,90.1821,94.6819,97.038,11.2693,98.5152,97.1509,97.1418,47256.3,87.765,96.5726,3720.15,160.575,97.1418,97.1418,113.472,1312.74,289.051
211,87.9868,80.2356,97.4347,81.4626,85.6121,87.7414,10.2363,88.9621,87.8575,87.8492,47256.2,78.8159,87.2782,3709.65,151.311,87.8492,87.8492,104.117,1302.37,279.883
212,79.5263,72.649,88.4025,73.7714,77.5929,79.5342,9.29782,80.7193,79.6499,79.6424,47256.3,71.1176,79.0916,3700.33,143.127,79.6424,79.6424,95.8455,1292.64,271.785
213,72.1594,66.1148,80.5136,67.1301,70.6193,72.3866,8.46651,73.4389,72.5007,72.4938,47256.3,64.511,71.9628,3692.47,136.009,72.4938,72.4938,88.6349,1284.8,264.761
214,65.3724,59.7203,73.2041,60.7278,64.0416,65.6895,7.7009,66.6049,65.8009,65.7946,47256.1,58.4145,65.2915,3684.85,129.316,65.7946,65.7946,81.8665,1276.58,258.126
215,59.2415,53.917,66.6083,54.8835,58.0494,59.6058,7.00888,61.1309,59.7125,59.7068,47256.2,52.9467,59.25,3677.11,123.219,59.7068,59.7068,75.7047,1268.93,252.071
216,54.284,49.5523,61.1246,50.361,53.2066,54.6343,6.43221,55.8462,54.7372,54.732,47256.1,48.4721,54.2996,3671.87,118.278,54.732,54.732,70.6686,1262.44,247.222
217,49.441,44.9337,55.8295,45.7407,48.428,49.7674,5.87767,51.1073,49.8661,49.8613,47256.1,44.1614,49.4658,3666.3,113.419,49.8613,49.8613,65.7306,1258.78,242.422
218,45.1984,40.9715,51.1647,41.7219,44.2432,45.4953,5.38842,46.5492,45.5902,45.5858,47256.1,40.3918,45.2177,3661.71,109.159,45.5858,45.5858,61.389,1254.74,238.222
219,41.1275,37.0213,46.7393,37.7687,40.2008,41.3934,4.92676,42.235,41.4845,41.4804,47256.1,36.8105,41.144,3657.05,105.048,41.4804,41.4804,57.2107,1250.4,234.147
220,37.4122,33.4469,42.7118,34.1658,36.5083,37.6481,4.50766,38.3233,37.7354,37.7317,47256.1,33.5566,37.4258,3652.75,101.287,37.7317,37.7317,53.3869,1246.29,230.421
221,34.0211,30.2211,39.0395,30.9015,33.1404,34.2297,4.1265,34.9404,34.3129,34.3095,47256.2,30.5972,34.0378,3648.56,97.8563,34.3095,34.3095,49.8897,1241.15,227.029
222,31.1739,27.7008,35.9011,28.2881,30.3405,31.3577,3.79989,31.9367,31.4374,31.4342,47256.1,28.1022,31.1851,3646.03,95.0073,31.4342,31.4342,46.9509,1239.0,224.25
223,28.3813,25.0567,32.848,25.6382,27.5809,28.5429,3.48368,29.0213,28.6191,28.6162,47256.1,25.6761,28.3925,3643.17,92.2046,28.6162,28.6162,44.0665,1236.11,221.497
224,28.1966,25.2858,31.3307,25.4264,26.7071,27.4716,3.19437,29.3533,27.5428,27.5401,47259.3,25.0388,27.3652,3639.48,91.3728,27.5401,27.5401,43.0035,1227.02,220.904
225,43.986,53.2901,45.6856,49.7645,45.2644,44.4098,3.05411,48.2666,44.465,44.4622,79466.1,43.5542,44.4117,3608.73,110.487,44.4622,44.4622,60.6106,1210.89,241.883
226,39.1264,43.22,39.6487,43.0754,40.3024,39.4193,3.32818,41.54,39.4748,39.4716,52452.2,37.5934,39.3154,3631.15,105.782,39.4716,39.4716,55.7256,1224.17,236.917
227,35.1638,34.2082,35.3181,35.4179,35.7407,35.3522,3.13544,36.8666,35.4066,35.403,47938.8,33.6049,35.2513,3650.32,100.996,35.403,35.403,51.4181,1239.65,231.19
228,32.4563,30.9189,33.7845,31.831,33.3789,33.4891,2.93374,36.0964,33.5388,33.5351,47341.0,31.9277,33.4168,3652.33,98.3802,33.5351,33.5351,49.2461,1241.16,228.004
229,35.4638,33.7234,35.1385,33.6767,34.5071,34.6903,2.84128,38.385,34.7339,34.7301,47274.0,33.3369,34.6412,3655.86,99.4282,34.7301,34.7301,50.3047,1246.84,229.161
230,32.9183,30.4935,33.0141,30.8468,31.8225,32.1742,2.83008,34.9469,32.2174,32.2136,47261.5,30.5577,32.1009,3653.03,96.7151,32.2136,32.2136,47.6402,1245.36,226.401
231,29.8182,26.7072,30.6491,27.3725,28.8485,29.3733,2.69502,31.274,29.4168,29.4131,47258.6,27.7874,29.3008,3648.91,93.6449,29.4131,29.4131,44.6757,1241.16,223.168
232,27.0453,23.479,28.4286,24.1965,26.0128,26.6927,2.54084,28.0782,26.7362,26.7328,47257.6,25.2168,26.6275,3645.13,90.6933,26.7328,26.7328,41.8284,1237.66,220.08
233,24.4901,20.8504,26.351,21.5103,23.4315,24.211,2.39135,25.2288,24.2545,24.2513,47257.1,22.8712,24.1547,3641.77,88.0096,24.2513,24.2513,39.1989,1234.45,217.34
234,22.1434,18.6362,24.3738,19.225,21.1066,21.9293,2.24725,22.6767,21.9726,21.9696,47256.9,20.74,21.8828,3638.8,85.6082,21.9696,21.9696,36.7953,1232.38,214.948
235,20.0264,16.7418,22.5052,17.2678,19.0421,19.8652,2.10914,20.4169,19.908,19.9054,47256.7,18.8297,19.8285,3636.19,83.493,19.9054,19.9054,34.6337,1229.9,212.879
236,18.1228,15.079,20.7422,15.5557,17.2044,18.0021,1.97589,18.515,18.0441,18.0416,47256.7,17.1193,17.9779,3633.57,81.6245,18.0416,18.0416,32.6914,1226.91,211.068
237,53.0452,73.1907,51.2982,65.6516,55.2948,52.9583,2.55435,55.4751,52.9668,52.964,95903.8,56.0432,53.1577,3624.99,121.214,52.964,52.964,69.1421,1230.27,254.454
238,43.5972,52.2731,40.2926,52.0074,45.7814,43.49,3.11464,46.1145,43.5023,43.4987,54109.6,44.2649,43.4894,3638.78,112.053,43.4987,43.4987,59.8742,1234.72,244.55
239,38.9254,38.7265,35.2385,40.5162,40.0826,38.7594,2.95103,40.8324,38.7747,38.7704,48122.7,39.0362,38.737,3655.12,105.841,38.7704,38.7704,54.7059,1245.86,236.581
240,35.4805,31.8543,33.0068,33.4069,35.5913,35.3959,2.7964,36.8026,35.4146,35.4099,60702.1,35.3006,35.3569,3652.24,100.854,35.4099,35.4099,50.7531,1243.5,230.412
241,32.0211,27.3734,31.1417,28.5198,31.4099,31.965,2.66007,32.971,31.987,31.9822,65241.3,31.6279,31.9201,3647.65,96.3056,31.9822,31.9822,46.8461,1240.23,225.363
242,28.736,24.0789,29.2631,24.9478,27.7762,28.7004,2.53847,29.4285,28.7254,28.7207,65962.5,28.2169,28.6557,3643.66,92.4321,28.7207,28.7207,43.261,1237.01,221.395
243,33.4115,33.5715,34.0622,32.6239,32.9408,33.3975,2.42088,35.1957,33.416,33.4113,227038.0,33.5767,33.4163,3591.2,97.7291,33.4113,33.4113,48.0298,1200.48,227.529
244,32.583,33.2611,33.2703,32.8344,32.3692,32.5793,2.55438,34.7198,32.5983,32.5935,90084.8,32.1332,32.5639,3620.12,97.3667,32.5935,32.5935,47.2863,1217.88,227.53
245,32.7313,33.3551,33.1794,33.2234,32.7323,32.7351,2.53065,35.2127,32.753,32.748,116679.0,32.1411,32.7288,3639.9,97.8048,32.748,32.748,47.4936,1225.43,228.053
246,29.9329,28.6527,30.5423,29.2314,29.772,29.9365,2.52737,31.7152,29.9577,29.9525,82299.8,28.9994,29.9058,3648.71,94.7791,29.9525,29.9525,44.5908,1236.19,224.709
247,27.165,24.4722,28.1576,25.2958,26.7496,27.1665,2.4178,28.4449,27.1905,27.1852,73721.2,26.1655,27.1348,3649.76,91.5869,27.1852,27.1852,41.6394,1239.23,221.168
248,24.6518,21.357,26.1153,22.1291,24.009,24.6422,2.2957,25.8458,24.6682,24.6629,78047.4,23.6506,24.6161,3647.87,88.678,24.6629,24.6629,38.9259,1237.87,218.057
249,22.446,19.1305,24.3435,19.7631,21.6882,22.4417,2.18485,23.3323,22.4694,22.4644,80234.3,21.4771,22.4175,3639.09,86.2371,22.4644,22.4644,36.5711,1234.82,215.572
250,20.3125,17.0927,22.5404,17.6518,19.4996,20.3056,2.06328,20.9798,20.3347,20.33,80482.9,19.4236,20.2872,3642.63,83.9711,20.33,20.33,34.3138,1233.15,213.331
251,18.3726,15.3209,20.8155,15.8259,17.5545,18.3633,1.94245,18.8825,18.3933,18.3889,83893.3,17.5831,18.3514,3641.09,81.9785,18.3889,18.3889,32.2787,1230.84,211.393
252,16.6233,13.7652,19.1833,14.226,15.8277,16.6118,1.82388,17.0176,16.6424,16.6383,83281.3,15.9435,16.6066,3638.65,80.2248,16.6383,16.6383,30.4541,1228.48,209.701
253,15.051,12.3868,17.6519,12.8108,14.292,15.0378,1.7084,15.3599,15.0687,15.0649,85236.4,14.485,15.0392,3636.78,78.6754,15.0649,15.0649,28.8199,1226.01,208.21
254,13.6393,11.1582,16.2254,11.5508,12.9224,13.6246,1.59678,13.8847,13.6555,13.652,87667.8,13.1868,13.6323,3634.74,77.3006,13.652,13.652,27.3547,1223.97,206.888
255,12.3711,10.0587,14.9044,10.4241,11.6974,12.3552,1.48967,12.569,12.386,12.3828,91015.6,12.029,12.3689,3632.68,76.0757,12.3828,12.3828,26.0382,1222.13,205.711
256,11.2307,9.07224,13.6865,9.41337,10.5989,11.2139,1.38756,11.3928,11.2443,11.2414,91488.7,10.994,11.2329,3630.73,74.9806,11.2414,11.2414,24.8526,1220.45,204.657
257,10.2038,8.1857,12.5671,8.5049,9.6116,10.1863,1.2908,10.3386,10.2163,10.2136,93484.1,10.0665,10.2102,3628.95,73.999,10.2136,10.2136,23.7826,1218.93,203.713
258,108.285,169.533,97.163,150.301,117.233,108.384,5.76679,109.724,108.303,108.298,53357.1,121.855,109.029,3712.96,184.495,108.298,108.298,126.054,1312.54,323.67
259,125.243,167.109,101.727,162.443,136.782,125.403,7.47732,127.522,125.261,125.256,57440.8,139.662,125.883,3709.78,202.406,125.256,125.256,143.492,1314.31,340.969
260,100.093,100.761,78.8188,105.853,105.093,100.219,6.69156,102.137,100.11,100.104,49160.4,108.047,100.359,3696.22,171.307,100.104,100.104,116.462,1293.12,304.189
261,85.7557,74.5216,72.9272,78.6093,85.8704,85.845,6.17171,86.9294,85.77,85.7635,47510.9,89.91,85.8572,3700.31,152.337,85.7635,85.7635,100.554,1288.63,281.659
262,75.5822,64.1885,70.5123,66.4181,73.6355,75.5981,5.95878,77.7055,75.5485,75.542,47289.8,77.0635,75.5621,3692.62,139.802,75.542,75.542,89.465,1277.86,267.907
263,159.399,196.185,145.099,184.232,164.877,159.531,9.98386,162.729,159.364,159.356,48661.5,174.029,160.182,3746.86,227.633,159.356,159.356,174.139,1350.65,361.386
264,301.41,379.022,259.785,362.812,318.639,301.84,19.3511,305.18,301.408,301.397,48679.6,341.908,303.624,3907.12,373.957,301.397,301.397,317.158,1505.77,513.097
265,218.891,209.156,192.607,218.196,222.571,219.187,17.0712,222.329,218.9,218.887,47568.7,237.614,219.895,3820.72,286.733,218.887,218.887,233.426,1417.89,419.301
266,178.772,153.781,171.639,160.34,175.359,178.953,15.6192,181.956,178.785,178.771,47312.4,186.187,179.283,3794.01,243.299,178.771,178.771,192.425,1381.44,371.811
267,150.44,128.853,155.542,132.463,145.268,150.532,14.7547,152.174,150.454,150.439,47267.6,150.654,150.578,3773.89,213.585,150.439,150.439,163.678,1360.45,340.822
268,129.284,112.732,139.848,115.029,124.462,129.315,13.7863,130.335,129.298,129.284,47259.6,125.317,129.188,3756.83,192.086,129.284,129.284,142.367,1343.29,319.33
269,113.158,100.349,125.295,102.081,109.142,113.149,12.7271,113.831,113.172,113.158,47257.7,106.843,112.915,3741.95,176.024,113.158,113.158,126.194,1328.98,303.644
270,113.093,108.034,122.863,107.781,110.321,112.637,11.6606,114.696,112.668,112.655,75282.7,106.728,112.477,3676.49,176.257,112.655,112.655,125.815,1288.18,304.961
271,102.377,96.7294,111.116,97.651,100.39,102.223,10.9732,104.737,102.272,102.258,51872.4,94.7645,101.961,3698.24,166.11,102.258,102.258,115.436,1295.51,295.092
272,98.9584,95.3643,106.24,95.777,97.7154,99.0029,10.0936,102.084,99.0575,99.043,81588.5,91.6632,98.7708,3684.21,163.172,99.043,99.043,112.249,1281.85,292.454
273,97.2908,95.3995,102.931,95.4976,96.5137,97.3306,9.43154,100.708,97.3872,97.3716,91455.8,90.0783,97.1094,3680.12,161.792,97.3716,97.3716,110.61,1278.44,291.383
274,108.705,113.867,111.043,112.102,109.299,108.75,9.00479,112.489,108.792,108.775,95188.5,103.384,108.643,3677.06,174.069,108.775,108.775,122.19,1282.68,304.643
275,183.477,221.464,172.022,211.671,190.63,183.622,12.4827,187.777,183.561,183.538,97661.0,190.01,184.106,3771.66,252.185,183.538,183.538,197.735,1373.02,386.755
276,148.272,147.497,139.275,151.33,150.719,148.368,12.0691,152.096,148.341,148.316,54035.8,147.916,148.399,3760.87,215.111,148.316,148.316,162.055,1353.02,346.832
