,vazao_25334953_Porto Amazonas,vazao_25584963_Balsa Nova,vazao_25604951_Guajuvira,vazao_25604939_Araucária,vazao_25594926_Ponte Do Umbarazinho,vazao_25514921_ETE- Sanepar,vazao_25484919_Ponte BR 277
2016-06-06,84.5642,59.9598,4.72491,4.6181,4.7814,21.0789,9.32918
2016-06-07,87.2943,60.4186,4.7822,4.79239,4.87347,21.504,9.30331
2016-06-08,83.2481,57.8165,4.55321,4.49437,4.58929,20.7315,8.99699
2016-06-09,74.8346,52.0464,4.08278,4.01501,4.1104,18.6941,8.15052
2016-06-10,67.2279,46.8042,3.67165,3.61464,3.70704,16.8188,7.35656
2016-06-11,60.5408,42.2478,3.31564,3.26816,3.35818,15.1508,6.65075
2016-06-12,54.5663,38.1989,2.99631,2.95535,3.04372,13.6515,6.00048
2016-06-13,49.3376,34.5364,2.70279,2.66794,2.75324,12.3495,5.4335
2016-06-14,44.4961,31.2129,2.44122,2.40879,2.49351,11.1406,4.91252
2016-06-15,40.0761,28.1149,2.19856,2.17085,2.24708,10.0325,4.42815
2016-06-16,36.1163,25.3455,1.98142,1.95735,2.02607,9.03879,3.98904
2016-06-17,32.5998,22.9139,1.79254,1.7683,1.83907,8.15077,3.59795
2016-06-18,29.6447,20.8205,1.66037,1.63579,1.69749,7.40522,3.2513
2016-06-19,28.7702,19.7063,1.70657,1.65431,1.6106,7.12525,3.05989
2016-06-20,50.3309,33.417,2.93596,3.17439,2.87363,12.3657,5.22019
2016-06-21,54.941,37.9623,3.17037,3.24897,2.99246,13.6245,5.85884
2016-06-22,59.4394,40.5744,3.27225,3.34591,3.15726,14.6876,6.22942
2016-06-23,65.4401,45.4391,3.56319,3.61944,3.48494,15.7478,6.9438
2016-06-24,81.2856,56.367,4.39239,4.51333,4.39581,17.8656,8.69577
2016-06-25,74.0341,52.4927,4.07411,4.00126,3.9398,16.9646,8.13482
2016-06-26,66.7918,46.9152,3.61798,3.5573,3.50832,15.9037,7.27905
2016-06-27,62.1941,43.3093,3.32198,3.27893,3.24115,15.1514,6.73284
2016-06-28,59.4805,41.0071,3.12904,3.10555,3.07822,14.7784,6.38931
2016-06-29,57.7644,39.4925,2.99865,2.9849,2.9686,14.6148,6.16577
2016-06-30,56.5969,38.404,2.9018,2.89331,2.88763,14.5571,6.00745
2016-07-01,54.6973,36.9575,2.78959,2.77441,2.77991,14.1633,5.81072
2016-07-02,53.0146,35.5794,2.68786,2.6736,2.68817,13.7713,5.63351
2016-07-03,52.6427,34.9928,2.64469,2.63715,2.65916,13.7302,5.57676
2016-07-04,52.5438,34.8235,2.63204,2.62433,2.65395,13.7137,5.57679
2016-07-05,50.8395,33.8811,2.56308,2.5399,2.57854,13.2679,5.4543
2016-07-06,47.1935,31.6966,2.38961,2.34591,2.39318,12.325,5.11691
2016-07-07,43.5939,29.3115,2.21333,2.17095,2.22309,11.4331,4.77906
2016-07-08,44.3377,29.7458,2.2819,2.28749,2.33969,11.6033,4.95176
2016-07-09,42.2858,28.8813,2.21358,2.17142,2.23407,11.0411,4.77626
2016-07-10,37.9979,26.1479,2.01242,1.96694,2.0233,9.89202,4.2787
2016-07-11,34.0642,23.6115,1.81998,1.77798,1.83308,8.87198,3.83955
2016-07-12,30.7149,21.4347,1.65667,1.61826,1.67414,8.00953,3.47408
2016-07-13,28.1759,19.8813,1.56155,1.52716,1.59234,7.33274,3.17893
2016-07-14,76.9876,49.2284,4.16929,4.58731,4.48887,18.9413,7.67426
2016-07-15,140.079,91.8989,7.59861,8.04478,7.6796,34.8658,14.3964
2016-07-16,109.388,75.8569,6.16022,5.97674,5.84179,27.7048,11.8466
2016-07-17,93.4153,63.7953,5.15836,5.10695,4.96574,23.6128,9.9575
2016-07-18,159.21,105.629,8.48681,8.9598,8.73799,40.3798,16.6243
2016-07-19,132.951,92.5664,7.37813,7.20833,7.13057,34.1701,14.514
2016-07-20,109.1,75.5349,6.01612,5.91807,5.83336,27.9375,11.834
2016-07-21,95.0502,65.4434,5.21807,5.18282,5.09531,24.2794,10.2558
2016-07-22,84.4944,57.9424,4.62463,4.62261,4.53789,21.5567,9.08508
2016-07-23,75.7715,51.7696,4.1353,4.1498,4.07031,19.3237,8.12015
2016-07-24,68.2297,46.4669,3.71384,3.7362,3.66276,17.4006,7.29007
2016-07-25,61.6109,41.8018,3.34169,3.3674,3.3001,15.7162,6.55786
2016-07-26,55.6942,37.6484,3.01,3.03663,2.97525,14.2133,5.90573
2016-07-27,51.0312,34.2843,2.73747,2.76384,2.70796,13.0224,5.37215
2016-07-28,47.2964,31.5848,2.51427,2.53972,2.48892,12.0757,4.95312
2016-07-29,43.2259,28.6813,2.28429,2.30825,2.26218,11.0466,4.48313
2016-07-30,39.6911,26.0374,2.06329,2.08564,2.04389,10.1338,4.04874
2016-07-31,36.0078,23.5155,1.8613,1.88197,1.84416,9.21194,3.65209
2016-08-01,32.5596,21.218,1.6797,1.69872,1.66448,8.34272,3.29555
2016-08-02,29.493,19.1603,1.51675,1.53417,1.50319,7.57261,2.97569
2016-08-03,26.8323,17.3046,1.36698,1.38291,1.35488,6.91093,2.68187
2016-08-04,24.5922,15.6743,1.23325,1.24778,1.22242,6.35815,2.42016
2016-08-05,22.7433,14.2648,1.11454,1.12777,1.10483,5.88397,2.18625
2016-08-06,20.8481,12.9495,1.00804,1.02008,0.999325,5.41138,1.97997
2016-08-07,19.024,11.7098,0.909489,0.920424,0.901652,4.96035,1.78387
2016-08-08,17.5686,10.6087,0.818135,0.828049,0.811076,4.60221,1.60475
2016-08-09,16.6751,9.69137,0.735588,0.744569,0.729223,4.33306,1.44239
2016-08-10,55.6342,29.6201,2.05307,2.36736,2.29324,13.7103,4.88938
2016-08-11,53.4909,32.4308,2.30624,2.28063,2.29068,13.5518,5.3885
2016-08-12,46.3472,28.7064,2.05395,2.00799,2.03119,11.7993,4.73112
2016-08-13,41.2409,25.7366,1.84128,1.78878,1.80938,10.4902,4.21273
2016-08-14,36.197,22.6595,1.62197,1.5804,1.60236,9.20828,3.7027
2016-08-15,32.2498,20.328,1.4581,1.42527,1.45079,8.20626,3.30297
2016-08-16,29.151,18.6682,1.34346,1.31368,1.35187,7.42879,3.01106
2016-08-17,42.8984,28.6465,2.20666,2.37089,2.39239,10.7443,4.52192
2016-08-18,42.4733,29.9514,2.29649,2.2416,2.30861,10.7838,4.65959
2016-08-19,83.2755,58.177,4.64286,3.85312,4.97115,20.7056,9.06923
2016-08-20,85.5198,62.0107,5.03159,4.18804,4.93939,21.4779,9.58421
2016-08-21,93.7269,65.7269,5.16865,4.68988,5.11261,23.1328,9.96038
2016-08-22,186.972,122.974,8.9703,8.95953,9.27045,46.3587,17.7245
2016-08-23,187.723,126.181,9.05923,8.56461,8.9636,47.985,18.8965
2016-08-24,148.895,102.147,7.36231,6.78222,7.16087,38.0874,15.4279
2016-08-25,125.403,85.8481,6.21051,5.76236,6.09381,31.9603,12.9645
2016-08-26,110.714,75.4967,5.46909,5.11049,5.40848,28.1667,11.428
2016-08-27,99.5147,67.6889,4.90723,4.60409,4.88529,25.3117,10.3232
2016-08-28,90.6573,61.622,4.48719,4.22405,4.49159,23.068,9.49504
2016-08-29,83.5605,56.754,4.16094,3.9316,4.1859,21.2607,8.85369
2016-08-30,77.2868,52.4827,3.87181,3.66432,3.90524,19.65,8.27754
2016-08-31,71.6842,48.6562,3.61554,3.42986,3.65859,18.217,7.76954
2016-09-01,82.001,54.6054,4.17966,4.17191,4.36724,20.67,8.94363
2016-09-02,78.76,53.8251,4.12776,3.95103,4.16584,20.0178,8.8106
2016-09-03,70.2642,48.2343,3.68656,3.49396,3.70047,17.8628,7.92133
2016-09-04,63.748,43.7392,3.34766,3.17507,3.37002,16.2044,7.25035
2016-09-05,180.244,113.789,7.60278,8.0759,8.15486,46.8201,21.0997
2016-09-06,172.672,117.656,7.8035,7.5701,7.77335,45.135,20.9507
2016-09-07,143.052,99.023,6.62933,6.33905,6.54037,37.2351,17.3895
2016-09-08,124.66,86.0109,5.8315,5.60952,5.7912,32.3166,15.0461
2016-09-09,113.354,78.0463,5.33114,5.16876,5.33566,29.2545,13.654
2016-09-10,103.491,71.3196,4.90506,4.76769,4.92685,26.6155,12.4347
2016-09-11,95.5733,65.7755,4.55255,4.44089,4.59311,24.5337,11.4326
2016-09-12,89.1253,61.2198,4.26038,4.16362,4.31101,22.8796,10.6444
2016-09-13,82.138,56.6639,3.96307,3.86893,4.02992,21.0334,9.83783
2016-09-14,75.2068,52.1113,3.68463,3.5979,3.75834,19.1786,8.94809
2016-09-15,71.3307,49.2661,3.60505,3.55993,3.70936,17.8826,8.18106
2016-09-16,67.3726,46.6908,3.4816,3.41344,3.56088,16.7891,7.53614
2016-09-17,61.5232,42.7942,3.21473,3.1287,3.2741,15.2697,6.79491
2016-09-18,55.8044,38.9183,2.94329,2.85839,2.99989,13.8097,6.11403
2016-09-19,51.0158,35.722,2.7404,2.66677,2.80548,12.5559,5.51355
2016-09-20,53.2643,36.9769,2.96046,2.97686,3.104,12.9201,5.4797
2016-09-21,51.7834,36.5439,2.94918,2.88489,3.02186,12.6255,5.3437
2016-09-22,46.9466,33.321,2.7108,2.6287,2.76633,11.3909,4.79058
2016-09-23,42.6551,30.3319,2.48573,2.40166,2.53672,10.2888,4.28789
2016-09-24,38.9951,27.8432,2.31247,2.23921,2.37151,9.35315,3.86254
2016-09-25,36.4311,26.0764,2.19408,2.12969,2.26008,8.69388,3.55245
2016-09-26,34.2046,24.5869,2.09164,2.03139,2.16684,8.10472,3.27315
2016-09-27,33.0439,23.8161,2.05948,2.01684,2.15275,7.72154,3.04666
2016-09-28,31.863,23.0116,1.98368,1.9245,2.05773,7.46018,2.93716
2016-09-29,29.3,21.1845,1.86247,1.80219,1.93314,6.83422,2.65608
2016-09-30,27.2209,19.6225,1.79061,1.73738,1.88188,6.32551,2.40381
2016-10-01,26.9376,19.006,1.85674,1.8327,1.97917,6.22363,2.27364
2016-10-02,26.4159,18.5579,1.85865,1.80185,1.95071,6.15341,2.22613
2016-10-03,24.4322,17.0441,1.7548,1.68567,1.83197,5.69075,2.02446
2016-10-04,22.8135,15.843,1.66435,1.59891,1.74038,5.3163,1.87714
2016-10-05,21.8535,14.9562,1.62109,1.56444,1.70283,5.10682,1.78089
2016-10-06,21.2735,14.4339,1.58922,1.5338,1.66983,4.98864,1.73275
2016-10-07,20.4968,13.7616,1.56359,1.5121,1.56881,4.81445,1.65395
2016-10-08,69.0661,42.7803,3.36155,3.63113,3.3894,17.1706,6.90849
2016-10-09,62.3781,42.5622,3.31267,3.17582,3.10859,15.8436,6.79964
2016-10-10,50.4056,34.6383,2.80765,2.67566,2.6542,12.6923,5.35949
2016-10-11,44.9065,30.7076,2.57608,2.47596,2.4713,11.1915,4.64345
2016-10-12,40.9257,27.889,2.40906,2.32397,2.33232,10.1109,4.11229
2016-10-13,37.6748,25.6112,2.25866,2.18421,2.20326,9.25728,3.71288
2016-10-14,63.9411,39.8705,3.23602,3.37438,3.37145,16.0415,6.5815
2016-10-15,92.8262,61.2975,4.98026,5.12958,5.13626,23.422,9.7326
2016-10-16,79.0179,55.0122,4.50847,4.33486,4.40497,19.996,8.3995
2016-10-17,66.866,46.7185,3.8718,3.72263,3.79093,16.7604,6.95808
2016-10-18,60.8332,41.9135,3.61326,3.51861,3.51788,15.0512,6.08591
2016-10-19,83.1904,52.9889,4.61282,4.86698,4.42705,19.9864,7.60792
2016-10-20,160.64,99.524,8.10046,8.99724,8.15712,39.2194,14.8104
2016-10-21,132.389,86.728,6.93877,7.28714,6.57745,32.9815,12.9051
2016-10-22,163.532,103.636,8.10893,9.12064,8.06797,40.2718,15.3745
2016-10-23,139.16,90.8479,7.07897,7.64902,6.79106,34.635,13.4639
2016-10-24,117.553,76.26,5.95034,6.47381,5.72631,29.1701,11.2872
2016-10-25,103.747,66.7795,5.21499,5.6943,5.04594,25.683,9.87677
2016-10-26,94.1666,59.7979,4.66726,5.11737,4.53625,23.2813,8.83292
2016-10-27,94.9218,58.8341,4.58143,5.063,4.52416,23.2637,8.70876
2016-10-28,94.4689,58.4876,4.54344,4.96763,4.48794,23.2178,8.68111
2016-10-29,87.9594,54.3585,4.20406,4.54029,4.11831,21.6347,8.04796
2016-10-30,79.6926,49.2281,3.79553,4.08986,3.71046,19.6263,7.27006
2016-10-31,71.6584,44.14,3.39493,3.66435,3.32058,17.6359,6.50105
2016-11-01,64.7438,39.7996,3.0578,3.30559,2.99397,15.9416,5.86328
2016-11-02,58.6419,35.9895,2.76418,2.99145,2.70913,14.4118,5.2971
2016-11-03,53.2947,32.5099,2.4916,2.69934,2.44371,13.0394,4.76957
2016-11-04,63.1019,37.0807,2.78995,3.11426,2.85512,15.0522,5.38422
2016-11-05,61.2178,37.2787,2.78605,2.9501,2.74553,14.762,5.40598
2016-11-06,54.0271,32.9625,2.45767,2.58952,2.40706,13.0051,4.77006
2016-11-07,48.5178,29.4504,2.18553,2.30615,2.1468,11.635,4.25533
2016-11-08,43.9843,26.4408,1.9587,2.07128,1.91982,10.4796,3.80095
2016-11-09,47.4474,27.9368,2.0762,2.25876,2.10489,11.179,4.04667
2016-11-10,52.7665,31.3276,2.32637,2.47564,2.34219,12.4777,4.56289
2016-11-11,139.214,83.3463,6.35054,6.99897,6.78297,33.8731,12.5693
2016-11-12,113.114,73.4098,5.53229,5.38869,5.3418,28.125,11.035
2016-11-13,99.2292,62.8861,4.69347,4.65046,4.58533,24.2473,9.38183
2016-11-14,92.17,57.8466,4.29303,4.27985,4.21621,22.3787,8.59696
2016-11-15,81.9091,51.572,3.8224,3.8119,3.75492,19.9072,7.6625
2016-11-16,72.2519,45.2985,3.35694,3.36374,3.309,17.5257,6.72992
2016-11-17,67.3007,41.6636,3.08369,3.11765,3.06244,16.2188,6.17955
2016-11-18,81.6669,49.86,3.74269,3.94054,3.85794,19.5401,7.48721
2016-11-19,76.1745,47.9672,3.59132,3.5881,3.5545,18.4203,7.20788
2016-11-20,66.5526,41.5856,3.08629,3.07341,3.04364,15.9831,6.20222
2016-11-21,59.4383,36.8866,2.7199,2.71674,2.68756,14.1908,5.46947
2016-11-22,53.361,32.9246,2.42079,2.42573,2.39762,12.6989,4.86942
2016-11-23,48.095,29.5124,2.16629,2.17616,2.14966,11.411,4.35763
2016-11-24,44.0212,26.6465,1.94386,1.95636,1.93172,10.3567,3.91023
2016-11-25,40.5152,24.1979,1.74743,1.7611,1.73839,9.4311,3.51503
2016-11-26,37.283,21.966,1.57329,1.58723,1.56643,8.59834,3.16471
2016-11-27,41.7249,23.9971,1.72915,1.82721,1.7904,9.52542,3.47534
2016-11-28,41.1431,24.6191,1.7833,1.79766,1.7833,9.57115,3.59105
2016-11-29,45.3746,26.4801,1.91454,1.99301,1.96643,10.5247,3.84955
2016-11-30,48.6442,28.8657,2.06257,2.09048,2.07785,11.327,4.15523
2016-12-01,46.6553,27.8393,1.95346,1.94434,1.94059,10.8072,3.94496
2016-12-02,42.194,25.4061,1.77567,1.75527,1.7544,9.79257,3.59336
2016-12-03,37.4688,22.4861,1.56719,1.55126,1.54965,8.67239,3.17459
2016-12-04,33.6193,20.046,1.39253,1.38201,1.37965,7.75716,2.82446
2016-12-05,48.9126,28.9701,2.11343,2.29371,2.25127,11.4462,4.25053
2016-12-06,55.3995,34.4622,2.54157,2.57564,2.57046,13.2524,5.12448
2016-12-07,48.7832,30.8938,2.25573,2.20322,2.21694,11.7105,4.5718
2016-12-08,42.3016,26.5348,1.91499,1.87003,1.88096,10.0727,3.89087
2016-12-09,38.0823,23.5213,1.67813,1.64711,1.65476,8.98187,3.41388
2016-12-10,50.1142,29.7113,2.1046,2.21298,2.19187,11.6479,4.25817
2016-12-11,78.1923,47.0031,3.42557,3.6117,3.58197,18.5714,6.89858
2016-12-12,74.8207,47.2345,3.45175,3.40865,3.42939,18.0905,6.98622
2016-12-13,88.8028,55.2105,4.10282,4.18692,4.18136,21.1548,8.29478
2016-12-14,78.0198,49.8189,3.67314,3.56696,3.60332,18.7377,7.47271
2016-12-15,66.3218,42.0666,3.06658,2.98546,3.01373,15.8428,6.25557
2016-12-16,59.3502,37.075,2.67375,2.62201,2.64292,14.0401,5.46021
2016-12-17,53.9338,33.2776,2.36921,2.33661,2.35274,12.6421,4.84018
2016-12-18,48.9738,30.0354,2.12351,2.10273,2.11576,11.4266,4.33886
2016-12-19,44.6911,27.188,1.91242,1.89899,1.90988,10.394,3.91298
2016-12-20,47.3718,28.2102,1.97745,2.03084,2.02485,10.8901,4.02831
2016-12-21,48.1134,28.8688,2.00409,2.00826,2.01471,11.0234,4.08256
2016-12-22,63.4825,37.3815,2.57317,2.71344,2.69333,14.4695,5.21215
2016-12-23,60.4201,36.9826,2.51885,2.48737,2.50665,13.9462,5.12756
2016-12-24,53.6201,32.5387,2.16926,2.1298,2.14842,12.2128,4.42857
2016-12-25,52.6127,31.1291,2.00945,2.00117,2.01178,11.7091,4.10293
2016-12-26,65.632,38.4357,2.47956,2.57996,2.56894,14.594,5.04011
2016-12-27,64.9732,38.9943,2.4774,2.46181,2.47777,14.4923,5.05137
2016-12-28,59.7689,35.6401,2.19324,2.1586,2.17702,13.1091,4.48464
2016-12-29,66.2685,38.5482,2.27805,2.32174,2.3225,14.1142,4.64594
2016-12-30,82.591,48.3803,2.9395,3.05314,3.04245,17.8796,5.96992
2016-12-31,96.4324,58.2298,3.65774,3.75488,3.75123,21.5497,7.41786
2017-01-01,86.9488,53.767,3.3081,3.23605,3.26773,19.4792,6.7496
2017-01-02,78.5154,48.1072,2.86202,2.80327,2.82944,17.3372,5.85776
2017-01-03,75.3902,45.7321,2.64238,2.61654,2.63468,16.4504,5.41278
2017-01-04,88.1112,52.9474,3.11166,3.21794,3.20817,19.3427,6.34231
2017-01-05,82.0365,51.173,2.97583,2.94265,2.96186,18.378,6.08407
2017-01-06,101.235,63.0014,3.79527,3.96435,3.94142,23.1613,7.70448
2017-01-07,125.795,80.1606,5.05732,5.20375,5.18733,29.559,10.2412
2017-01-08,175.196,112.51,7.49067,7.74456,7.70762,41.5941,15.1174
2017-01-09,152.256,101.03,6.66855,6.49069,6.53603,36.063,13.5519
2017-01-10,152.003,99.7252,6.56519,6.54797,6.55699,35.4681,13.3494
2017-01-11,140.659,92.9459,6.04464,5.95772,5.98072,32.4648,12.3247
2017-01-12,131.711,86.6551,5.55199,5.5054,5.51917,29.8401,11.3322
2017-01-13,124.041,81.5001,5.15159,5.12181,5.132,27.6634,10.5227
2017-01-14,113.5,74.7995,4.6446,4.60518,4.61762,24.9272,9.49883
2017-01-15,103.337,68.0778,4.17272,4.14684,4.15617,22.4231,8.53894
2017-01-16,93.9696,62.2299,3.74857,3.73449,3.74112,20.1704,7.67286
2017-01-17,86.0078,57.3718,3.36346,3.35704,3.36185,18.1197,6.8851
2017-01-18,98.4217,64.5547,3.82877,4.00122,3.96934,20.6522,7.79532
2017-01-19,131.838,86.5611,5.48701,5.74173,5.6995,29.0211,11.103
2017-01-20,127.509,86.476,5.48172,5.45448,5.46896,28.3802,11.1383
2017-01-21,110.076,75.8042,4.68329,4.58005,4.60671,24.1436,9.56446
2017-01-22,97.021,66.9671,4.03412,3.96673,3.98429,20.8706,8.25539
2017-01-23,88.4144,61.1792,3.59479,3.55887,3.56956,18.6529,7.36104
2017-01-24,93.4697,63.8065,3.78941,3.87083,3.85743,19.7733,7.7366
2017-01-25,89.3153,61.618,3.65584,3.646,3.65492,18.8933,7.47475
2017-01-26,93.2395,63.1062,3.8105,3.88795,3.87869,19.7699,7.77222
2017-01-27,101.257,68.0218,4.19685,4.27524,4.26861,21.6677,8.54847
2017-01-28,116.554,77.5174,4.97492,5.10298,5.08874,25.6182,10.1074
2017-01-29,135.162,89.2668,5.89083,6.00121,5.9935,30.1417,11.9568
2017-01-30,122.952,83.6966,5.47489,5.39614,5.42713,27.5195,11.1653
2017-01-31,116.95,79.1485,5.15653,5.12552,5.14488,25.9381,10.5319
2017-02-01,106.256,71.8234,4.59742,4.52617,4.55406,23.2782,9.41751
2017-02-02,118.412,77.8036,5.06405,5.18229,5.17066,25.989,10.3281
2017-02-03,116.76,78.0107,5.10131,5.10442,5.1199,25.9019,10.4156
2017-02-04,127.821,84.4276,5.60984,5.71335,5.71031,28.5917,11.4244
2017-02-05,123.271,82.2656,5.43831,5.40701,5.43641,27.465,11.1002
2017-02-06,108.64,73.085,4.75831,4.6782,4.71705,23.9439,9.74385
2017-02-07,99.3646,66.5412,4.25047,4.21335,4.24051,21.4516,8.70972
2017-02-08,91.8297,61.3499,3.8653,3.83244,3.85859,19.5129,7.928
2017-02-09,83.9854,55.9083,3.45916,3.43784,3.46005,17.4807,7.09792
2017-02-10,81.1228,53.5134,3.27797,3.3023,3.31321,16.6364,6.71888
2017-02-11,76.4555,50.5787,3.09225,3.08688,3.10556,15.6443,6.34146
2017-02-12,70.6089,46.6114,2.80917,2.80236,2.82013,14.209,5.76313
2017-02-13,100.722,63.8845,4.15692,4.44934,4.40748,21.4978,8.43078
2017-02-14,179.474,113.439,7.98418,8.40887,8.35534,40.9231,16.0668
2017-02-15,161.574,107.672,7.47853,7.31153,7.38153,37.2781,15.1527
2017-02-16,132.857,89.7063,6.08522,5.88359,5.95646,30.2155,12.4012
2017-02-17,115.339,77.6888,5.16138,5.04094,5.09336,25.7269,10.5378
2017-02-18,103.502,69.3093,4.53067,4.46067,4.50046,22.6545,9.25441
2017-02-19,131.081,83.8993,5.60909,5.83262,5.81154,28.5846,11.3786
2017-02-20,123.589,81.6871,5.47564,5.41951,5.46366,27.418,11.136
2017-02-21,107.697,71.8768,4.74852,4.66419,4.71077,23.7114,9.68304
2017-02-22,96.2886,64.3568,4.1976,4.13916,4.17736,20.9903,8.56959
2017-02-23,86.5758,57.899,3.73,3.69233,3.72369,18.6798,7.61811
2017-02-24,78.3015,52.4044,3.33765,3.31334,3.3398,16.7336,6.81776
2017-02-25,76.4451,50.9083,3.22005,3.25488,3.2667,16.2443,6.56896
2017-02-26,74.1859,49.6335,3.14702,3.15438,3.17325,15.8296,6.41922
2017-02-27,69.3407,46.4848,2.93563,2.93083,2.95132,14.7445,5.98991
2017-02-28,64.1093,43.1211,2.70338,2.68978,2.71091,13.5606,5.51936
2017-03-01,58.8182,39.7882,2.47803,2.46489,2.48454,12.4282,5.06175
2017-03-02,56.4253,38.286,2.36631,2.39002,2.40014,11.9301,4.82906
2017-03-03,59.2083,40.0215,2.51287,2.56517,2.57021,12.7161,5.11913
2017-03-04,59.0293,40.0597,2.54926,2.56949,2.58191,12.8376,5.19049
2017-03-05,66.4515,44.467,2.89237,2.9756,2.97503,14.6668,5.87105
2017-03-06,66.5171,44.9631,2.95538,2.95513,2.973,14.8258,6.00534
2017-03-07,70.9237,47.6587,3.1651,3.20749,3.21571,15.9469,6.42466
2017-03-08,75.5326,50.7746,3.41323,3.44025,3.45267,17.1577,6.92688
2017-03-09,67.4962,46.0439,3.08588,3.02026,3.05157,15.3439,6.28332
2017-03-10,58.8525,40.2225,2.67168,2.61698,2.64348,13.2851,5.45015
2017-03-11,52.4472,35.877,2.3684,2.33018,2.35167,11.7952,4.83565
2017-03-12,49.8072,33.9792,2.22945,2.22705,2.23961,11.1631,4.5487
2017-03-13,48.1688,32.9408,2.16466,2.15699,2.17105,10.8301,4.41632
2017-03-14,71.3861,45.9557,3.20585,3.422,3.39123,16.4557,6.48082
2017-03-15,66.1116,44.6736,3.12778,3.06728,3.09574,15.5547,6.34313
2017-03-16,55.5529,37.8317,2.61358,2.54816,2.5739,12.9621,5.31529
2017-03-17,48.6552,33.1042,2.27056,2.22324,2.24336,11.2756,4.62423
2017-03-18,45.3274,30.5053,2.08966,2.07136,2.08425,10.4228,4.2553
2017-03-19,53.8925,35.0524,2.46146,2.54422,2.53626,12.469,4.99335
2017-03-20,67.7033,44.5176,3.24016,3.35796,3.34621,16.0851,6.54527
2017-03-21,60.8429,41.3053,2.99535,2.92685,2.95363,14.5976,6.07302
2017-03-22,52.9156,35.7795,2.56946,2.50804,2.52917,12.6057,5.22405
2017-03-23,47.8689,32.1624,2.30949,2.26372,2.27152,11.3573,4.67866
2017-03-24,43.4841,29.0347,2.07465,2.04248,2.05107,10.3015,4.2111
2017-03-25,39.4318,26.1878,1.85995,1.83719,1.84515,9.30482,3.77884
2017-03-26,36.2301,24.0267,1.70109,1.68468,1.69181,8.50756,3.45773
2017-03-27,33.6273,22.2773,1.57534,1.56324,1.56959,7.8787,3.20284
2017-03-28,30.5762,20.1797,1.42101,1.41187,1.41749,7.12471,2.88954
2017-03-29,28.2402,18.5232,1.3087,1.30908,1.31211,6.54926,2.66051
2017-03-30,27.872,18.2268,1.29908,1.30326,1.30559,6.48002,2.64018
2017-03-31,29.3842,18.9937,1.36906,1.40134,1.3978,6.85366,2.77864
2017-04-01,28.8149,18.898,1.36586,1.36421,1.36849,6.78286,2.77169
2017-04-02,26.0825,17.0407,1.22162,1.21292,1.21817,6.11212,2.48022
2017-04-03,25.9392,16.8979,1.18017,1.17812,1.2407,6.08848,2.49344
2017-04-04,25.4395,16.6743,1.15249,1.1481,1.21529,6,2.46988
2017-04-05,23.6493,15.4338,1.10055,1.09351,1.1132,5.58046,2.26984
2017-04-06,21.4396,13.9418,1.00486,0.997905,0.999549,5.03833,2.04006
2017-04-07,19.7523,12.8015,0.923912,0.924211,0.923695,4.64422,1.87445
2017-04-08,76.6464,46.1333,3.61288,4.08272,3.9934,17.8744,7.21833
2017-04-09,67.5431,44.9638,3.47753,3.3485,3.37797,16.3447,6.98778
2017-04-10,53.1318,35.5726,2.71706,2.6006,2.62229,12.8573,5.48154
2017-04-11,45.9753,30.5756,2.30951,2.23278,2.24543,11.1221,4.66718
2017-04-12,41.7442,27.5629,2.05456,2.00486,2.01219,10.1109,4.15418
2017-04-13,53.6382,33.9384,2.52479,2.61945,2.5974,12.9913,5.08882
2017-04-14,51.7595,33.9274,2.50384,2.46464,2.4724,12.7303,5.05143
2017-04-15,45.3618,29.9236,2.1986,2.1545,2.16243,11.1375,4.44126
2017-04-16,40.0127,26.3443,1.93345,1.89931,1.90491,9.78792,3.90828
2017-04-17,35.6812,23.4144,1.71716,1.69209,1.69608,8.69124,3.47257
2017-04-18,32.0402,20.9878,1.53379,1.51535,1.51787,7.76376,3.10173
2017-04-19,28.9159,18.9203,1.37447,1.36066,1.36239,6.95972,2.77966
2017-04-20,26.3747,17.2416,1.24597,1.23544,1.23664,6.31045,2.51987
2017-04-21,24.4126,15.9872,1.15548,1.14732,1.14816,5.82736,2.33699
2017-04-22,26.0864,16.9045,1.1468,1.17088,1.2921,6.22139,2.52618
2017-04-23,37.9922,24.1875,1.80343,1.94846,1.92501,9.14959,3.68765
2017-04-24,36.6662,24.2644,1.85241,1.82851,1.8008,8.98243,3.66739
2017-04-25,31.7237,21.0058,1.57733,1.53922,1.52916,7.72599,3.14683
2017-04-26,28.0266,18.4195,1.36914,1.33781,1.33159,6.78232,2.74167
2017-04-27,25.0609,16.3867,1.20909,1.18553,1.18125,6.04466,2.42776
2017-04-28,53.7646,33.9495,2.63627,2.91616,2.85133,13.0755,5.25961
2017-04-29,50.8769,34.5865,2.66437,2.58913,2.60093,12.685,5.34583
2017-04-30,41.4245,28.1123,2.13942,2.06095,2.07134,10.257,4.30679
2017-05-01,35.8553,24.1922,1.83345,1.77776,1.78329,8.84124,3.69689
2017-05-02,31.7591,21.3127,1.61332,1.57514,1.57755,7.81269,3.25505
2017-05-03,28.4004,18.9479,1.43225,1.40559,1.40622,6.97199,2.89024
2017-05-04,25.6156,16.9726,1.27886,1.25973,1.25937,6.27128,2.58142
2017-05-05,23.2727,15.2787,1.14528,1.13117,1.13042,5.67141,2.31137
