,thetar3,thetas2,thetar1,thetas3,thetar2,thetas3_o,thetar3_o,thetas1_o,thetas1,thetas2_o,thetas1_f,thetar1_o,thetar2_f,thetas3_f,thetas2_f,thetar2_o,thetar3_f,thetar1_f
656,40847.0,132.057,191.918,132.107,10518.7,132.057,132.057,131.314,132.057,130.165,130.953,132.057,132.057,132.057,51.8043,132.057,132.057,132.057
657,6372.63,111.992,172.523,112.042,10499.6,111.992,111.992,111.858,111.992,110.866,110.885,111.992,111.992,111.992,31.9091,111.992,111.992,111.992
658,40817.7,103.949,164.69,104.0,10491.9,103.949,103.949,103.994,103.949,103.055,102.837,103.949,103.949,103.949,23.9243,103.949,103.949,103.949
659,6364.24,99.9707,160.814,100.021,10488.2,99.9707,99.9707,100.091,99.9707,99.1745,98.8591,99.9707,99.9707,99.9707,19.98,99.9707,99.9707,99.9707
660,40814.6,97.495,158.377,97.5456,10485.8,97.495,97.495,97.6413,97.495,96.7278,96.3851,97.495,97.495,97.495,17.5218,97.495,97.495,97.495
661,6362.86,95.8076,156.697,95.8582,10484.1,95.8076,95.8076,95.9526,95.8076,95.0397,94.6975,95.8076,95.8076,95.8076,15.8426,95.8076,95.8076,95.8076
662,40814.3,94.808,155.668,94.8587,10483.2,94.808,94.808,94.9263,94.808,94.0006,93.7022,94.808,94.808,94.808,14.8421,94.808,94.808,94.808
663,6364.51,95.6296,156.431,95.6804,10484.0,95.6296,95.6296,95.6977,95.6296,94.7538,94.5285,95.6296,95.6296,95.6296,15.6523,95.6296,95.6296,95.6296
664,40814.6,94.479,155.314,94.5298,10482.7,94.479,94.479,94.568,94.479,93.6353,93.3719,94.479,94.479,94.479,14.5133,94.479,94.479,94.479
665,6362.92,93.2197,154.051,93.2705,10481.4,93.2197,93.2197,93.3023,93.2197,92.3713,92.1099,93.2197,93.2197,93.2197,13.2534,93.2197,93.2197,93.2197
666,40814.0,92.2439,153.067,92.2948,10480.4,92.2439,92.2439,92.3168,92.2439,91.3851,91.1328,92.2439,92.2439,92.2439,12.2759,92.2439,92.2439,92.2439
667,6362.6,91.4794,152.288,91.5303,10479.6,91.4794,91.4794,91.5387,91.4794,90.6046,90.3676,91.4794,91.4794,91.4794,11.5082,91.4794,91.4794,91.4794
668,40813.9,90.9542,151.741,91.0052,10479.0,90.9542,90.9542,90.9943,90.9542,90.0568,89.8413,90.9542,90.9542,90.9542,10.978,90.9542,90.9542,90.9542
669,6369.47,97.121,157.698,97.172,10485.3,97.121,97.121,96.9877,97.121,95.9931,96.0263,97.121,97.121,97.121,17.0925,97.121,97.121,97.121
670,40816.6,94.8455,155.549,94.8966,10482.7,94.8455,94.8455,94.8164,94.8455,93.8524,93.7358,94.8455,94.8455,94.8455,14.8492,94.8455,94.8455,94.8455
671,6363.75,92.7824,153.523,92.8336,10480.6,92.7824,92.7824,92.7838,92.7824,91.8317,91.6664,92.7824,92.7824,92.7824,12.7918,92.7824,92.7824,92.7824
672,40870.0,150.835,209.869,150.887,10535.0,150.835,150.835,149.302,150.835,148.021,149.678,150.835,150.835,150.835,70.3579,150.835,150.835,150.835
673,6379.85,120.283,180.525,120.335,10507.6,120.283,120.283,119.883,120.283,118.837,119.164,120.283,120.283,120.283,40.1157,120.283,120.283,120.283
674,40820.2,107.41,168.031,107.461,10495.7,107.41,107.41,107.357,107.41,106.39,106.295,107.41,107.41,107.41,27.3346,107.41,107.41,107.41
675,6414.39,154.223,213.515,154.275,10539.3,154.223,154.223,153.015,154.223,151.799,153.072,154.223,154.223,154.223,73.7584,154.223,154.223,154.223
676,40835.0,128.963,189.222,129.015,10516.6,128.963,128.963,128.629,128.963,127.588,127.85,128.963,128.963,128.963,48.7672,128.963,128.963,128.963
677,6369.97,113.751,174.449,113.803,10502.3,113.751,113.751,113.788,113.751,112.83,112.641,113.751,113.751,113.751,33.6863,113.751,113.751,113.751
678,40817.2,107.262,168.134,107.314,10496.2,107.262,107.262,107.434,107.262,106.508,106.155,107.262,107.262,107.262,27.2591,107.262,107.262,107.262
679,6364.29,103.633,164.578,103.685,10492.7,103.633,103.633,103.853,103.633,102.937,102.525,103.633,103.633,103.633,23.6633,103.633,103.633,103.633
680,40814.8,101.128,162.102,101.18,10490.3,101.128,101.128,101.36,101.128,100.446,100.019,101.128,101.128,101.128,21.176,101.128,101.128,101.128
681,6368.63,104.453,165.26,104.505,10493.5,104.453,104.453,104.543,104.453,103.585,103.358,104.453,104.453,104.453,24.4591,104.453,104.453,104.453
682,40824.2,109.0,169.705,109.052,10497.8,109.0,109.0,108.996,109.0,108.01,107.913,109.0,109.0,109.0,28.9922,109.0,109.0,109.0
683,6366.51,103.21,164.094,103.262,10492.2,103.21,103.21,103.354,103.21,102.403,102.111,103.21,103.21,103.21,23.2482,103.21,103.21,103.21
684,40815.6,99.5846,160.51,99.6366,10488.6,99.5846,99.5846,99.7606,99.5846,98.8233,98.4783,99.5846,99.5846,99.5846,19.6326,99.5846,99.5846,99.5846
685,6363.45,97.3397,158.27,97.3917,10486.4,97.3397,97.3397,97.5167,97.3397,96.5845,96.23,97.3397,97.3397,97.3397,17.3906,97.3397,97.3397,97.3397
686,40814.3,95.6786,156.603,95.7307,10484.7,95.6786,95.6786,95.8465,95.6786,94.915,94.5671,95.6786,95.6786,95.6786,15.729,95.6786,95.6786,95.6786
687,6364.63,96.0115,156.864,96.0636,10485.0,96.0115,96.0115,96.1237,96.0115,95.1712,94.9065,96.0115,96.0115,96.0115,16.0457,96.0115,96.0115,96.0115
688,40848.3,129.929,189.913,129.981,10516.8,129.929,129.929,129.271,129.929,128.149,128.81,129.929,129.929,129.929,49.7273,129.929,129.929,129.929
689,6377.23,114.969,175.466,115.021,10503.1,114.969,114.969,114.78,114.969,113.756,113.86,114.969,114.969,114.969,34.9016,114.969,114.969,114.969
690,40835.3,121.558,181.798,121.611,10509.1,121.558,121.558,121.156,121.558,120.095,120.45,121.558,121.558,121.558,41.4065,121.558,121.558,121.558
691,6369.95,109.161,169.83,109.214,10497.5,109.161,109.161,109.14,109.161,108.164,108.046,109.161,109.161,109.161,29.1237,109.161,109.161,109.161
692,40817.1,103.217,164.025,103.269,10491.9,103.217,103.217,103.312,103.217,102.366,102.098,103.217,103.217,103.217,23.2167,103.217,103.217,103.217
693,6396.18,133.933,193.814,133.986,10520.4,133.933,133.933,133.214,133.933,132.109,132.798,133.933,133.933,133.933,53.6498,133.933,133.933,133.933
694,40824.7,115.39,175.99,115.443,10503.6,115.39,115.39,115.31,115.39,114.324,114.269,115.39,115.39,115.39,35.3197,115.39,115.39,115.39
695,6367.16,107.126,167.915,107.178,10495.8,107.126,107.126,107.214,107.126,106.26,106.006,107.126,107.126,107.126,27.11,107.126,107.126,107.126
696,40816.1,103.023,163.912,103.075,10491.9,103.023,103.023,103.185,103.023,102.246,101.904,103.023,103.023,103.023,23.041,103.023,103.023,103.023
697,6363.77,100.321,161.253,100.373,10489.3,100.321,100.321,100.509,100.321,99.5762,99.2023,100.321,100.321,100.321,20.3576,100.321,100.321,100.321
698,40814.5,98.3344,159.279,98.3873,10487.4,98.3344,98.3344,98.5257,98.3344,97.5934,97.2162,98.3344,98.3344,98.3344,18.3803,98.3344,98.3344,98.3344
699,6362.86,96.7501,157.69,96.803,10485.7,96.7501,96.7501,96.9317,96.7501,95.9987,95.628,96.7501,96.7501,96.7501,16.7992,96.7501,96.7501,96.7501
700,40814.0,95.4991,156.419,95.552,10484.4,95.4991,95.4991,95.6599,95.4991,94.724,94.3749,95.4991,95.4991,95.4991,15.5459,95.4991,95.4991,95.4991
701,6370.84,102.496,163.135,102.549,10491.0,102.496,102.496,102.43,102.496,101.44,101.391,102.496,102.496,102.496,22.4729,102.496,102.496,102.496
702,40823.0,104.695,165.345,104.748,10493.3,104.695,104.695,104.632,104.695,103.633,103.595,104.695,104.695,104.695,24.6758,104.695,104.695,104.695
703,6366.39,99.9692,160.761,100.022,10488.6,99.9692,99.9692,100.027,99.9692,99.0533,98.856,99.9692,99.9692,99.9692,19.9846,99.9692,99.9692,99.9692
704,40815.5,96.782,157.625,96.8352,10485.5,96.782,96.782,96.8823,96.782,95.9249,95.6605,96.782,96.782,96.782,16.8067,96.782,96.782,96.782
705,6363.28,94.7517,155.607,94.805,10483.5,94.7517,94.7517,94.8611,94.7517,93.9123,93.6268,94.7517,94.7517,94.7517,14.7785,94.7517,94.7517,94.7517
706,40816.9,95.7614,156.525,95.8147,10484.5,95.7614,95.7614,95.8021,95.7614,94.8306,94.648,95.7614,95.7614,95.7614,15.7642,95.7614,95.7614,95.7614
707,6371.98,102.362,162.942,102.415,10490.8,102.362,102.362,102.256,102.362,101.252,101.26,102.362,102.362,102.362,22.3188,102.362,102.362,102.362
708,40826.7,107.055,167.561,107.108,10495.3,107.055,107.055,106.877,107.055,105.852,105.957,107.055,107.055,107.055,26.9871,107.055,107.055,107.055
709,6369.59,102.471,163.126,102.525,10490.9,102.471,102.471,102.424,102.471,101.426,101.361,102.471,102.471,102.471,22.4413,102.471,102.471,102.471
710,40821.4,102.317,162.954,102.37,10490.8,102.317,102.317,102.26,102.317,101.258,101.209,102.317,102.317,102.317,22.2782,102.317,102.317,102.317
711,6371.98,104.29,164.881,104.343,10492.7,104.29,104.29,104.195,104.29,103.182,103.19,104.29,104.29,104.29,24.2365,104.29,104.29,104.29
712,40817.4,99.1499,159.895,99.2035,10487.6,99.1499,99.1499,99.1796,99.1499,98.2072,98.0287,99.1499,99.1499,99.1499,19.1389,99.1499,99.1499,99.1499
713,6364.08,96.0407,156.831,96.0944,10484.6,96.0407,96.0407,96.1047,96.0407,95.1473,94.9112,96.0407,96.0407,96.0407,16.047,96.0407,96.0407,96.0407
714,40814.5,94.0838,154.893,94.1376,10482.7,94.0838,94.0838,94.1592,94.0838,93.2085,92.95,94.0838,94.0838,94.0838,14.096,94.0838,94.0838,94.0838
715,6362.78,92.7056,153.515,92.7594,10481.3,92.7056,92.7056,92.7782,92.7056,91.8299,91.5689,92.7056,92.7056,92.7056,12.7191,92.7056,92.7056,92.7056
716,40818.9,96.29,156.952,96.3438,10484.8,96.29,96.29,96.2476,96.29,95.2636,95.1746,96.29,96.29,96.29,16.2672,96.29,96.29,96.29
717,6378.44,108.537,168.903,108.591,10496.4,108.537,108.537,108.234,108.537,107.199,107.426,108.537,108.537,108.537,28.4419,108.537,108.537,108.537
718,40821.1,102.152,162.755,102.206,10490.4,102.152,102.152,102.059,102.152,101.06,101.033,102.152,102.152,102.152,22.1216,102.152,102.152,102.152
719,6381.47,113.833,174.031,113.887,10501.3,113.833,113.833,113.421,113.833,112.378,112.716,113.833,113.833,113.833,33.7003,113.833,113.833,113.833
720,40950.5,246.558,302.544,246.612,10622.7,246.558,246.558,242.544,246.558,241.094,245.247,246.558,246.558,246.558,165.171,246.558,246.558,246.558
721,6395.59,156.832,216.41,156.886,10542.1,156.832,156.832,156.007,156.832,154.952,155.647,156.832,156.832,156.832,76.3742,156.832,156.832,156.832
722,40828.9,133.679,194.118,133.734,10521.2,133.679,133.679,133.566,133.679,132.584,132.537,133.679,133.679,133.679,53.487,133.679,133.679,133.679
723,6383.81,137.19,197.636,137.245,10525.1,137.19,137.19,137.052,137.19,136.042,136.075,137.19,137.19,137.19,57.0412,137.19,137.19,137.19
724,40834.5,136.359,196.888,136.414,10524.5,136.359,136.359,136.266,136.359,135.263,135.251,136.359,136.359,136.359,56.2166,136.359,136.359,136.359
725,6369.91,122.845,183.826,122.899,10511.3,122.845,122.845,123.095,122.845,122.15,121.725,122.845,122.845,122.845,42.8678,122.845,122.845,122.845
726,40826.0,124.386,185.222,124.441,10513.3,124.386,124.386,124.522,124.386,123.551,123.294,124.386,124.386,124.386,44.4035,124.386,124.386,124.386
727,6380.62,130.134,190.809,130.189,10518.7,130.134,130.134,130.123,130.134,129.123,129.047,130.134,130.134,130.134,50.1218,130.134,130.134,130.134
728,40820.6,118.923,179.967,118.978,10507.7,118.923,118.923,119.209,118.923,118.255,117.822,118.923,118.923,118.923,39.0216,118.923,118.923,118.923
729,6377.2,124.289,185.082,124.344,10513.1,124.289,124.289,124.368,124.289,123.377,123.203,124.289,124.289,124.289,44.3212,124.289,124.289,124.289
730,40826.1,121.882,182.761,121.936,10510.9,121.882,121.882,122.031,121.882,121.045,120.799,121.882,121.882,121.882,41.9426,121.882,121.882,121.882
731,6372.47,118.516,179.437,118.571,10507.6,118.516,118.516,118.705,118.516,117.729,117.427,118.516,118.516,118.516,38.5959,118.516,118.516,118.516
732,40819.5,113.304,174.332,113.358,10502.2,113.304,113.304,113.569,113.304,112.609,112.2,113.304,113.304,113.304,33.4178,113.304,113.304,113.304
733,6376.31,119.657,180.468,119.712,10508.5,119.657,119.657,119.739,119.657,118.74,118.572,119.657,119.657,119.657,39.7112,119.657,119.657,119.657
734,40836.6,129.809,190.269,129.864,10517.7,129.809,129.809,129.587,129.809,128.547,128.717,129.809,129.809,129.809,49.7616,129.809,129.809,129.809
735,6384.9,131.303,191.762,131.358,10519.2,131.303,131.303,131.091,131.303,130.055,130.213,131.303,131.303,131.303,51.2484,131.303,131.303,131.303
736,40826.7,121.924,182.666,121.979,10510.5,121.924,121.924,121.967,121.924,120.973,120.829,121.924,121.924,121.924,41.9451,121.924,121.924,121.924
737,6375.28,120.528,181.263,120.583,10509.2,120.528,120.528,120.574,120.528,119.579,119.442,120.528,120.528,120.528,40.5471,120.528,120.528,120.528
738,40818.6,112.469,173.45,112.524,10500.8,112.469,112.469,112.695,112.469,111.748,111.35,112.469,112.469,112.469,32.5547,112.469,112.469,112.469
739,6372.38,114.885,175.688,114.941,10503.6,114.885,114.885,114.975,114.885,113.998,113.794,114.885,114.885,114.885,34.9274,114.885,114.885,114.885
740,40821.8,112.917,173.8,112.973,10501.7,112.917,112.917,113.062,112.917,112.087,111.818,112.917,112.917,112.917,32.9852,112.917,112.917,112.917
741,6369.03,110.536,171.436,110.591,10499.3,110.536,110.536,110.697,110.536,109.725,109.43,110.536,110.536,110.536,30.6143,110.536,110.536,110.536
742,40824.9,114.103,174.831,114.158,10502.8,114.103,114.103,114.136,114.103,113.144,113.014,114.103,114.103,114.103,34.1401,114.103,114.103,114.103
743,6380.59,121.875,182.355,121.93,10509.9,121.875,121.875,121.71,121.875,120.691,120.785,121.875,121.875,121.875,41.8471,121.875,121.875,121.875
744,40820.7,111.985,172.811,112.04,10500.6,111.985,111.985,112.09,111.985,111.108,110.867,111.985,111.985,111.985,32.0329,111.985,111.985,111.985
745,6366.48,107.26,168.172,107.316,10496.1,107.26,107.26,107.429,107.26,106.457,106.133,107.26,107.26,107.26,27.3243,107.26,107.26,107.26
746,40816.6,104.632,165.565,104.688,10493.5,104.632,104.632,104.818,104.632,103.849,103.499,104.632,104.632,104.632,24.7025,104.632,104.632,104.632
747,6364.91,102.993,163.917,103.048,10491.9,102.993,102.993,103.171,102.993,102.202,101.857,102.993,102.993,102.993,23.0629,102.993,102.993,102.993
748,40829.8,115.848,176.318,115.904,10504.0,115.848,115.848,115.677,115.848,114.657,114.73,115.848,115.848,115.848,35.8091,115.848,115.848,115.848
749,6392.58,133.279,193.288,133.335,10520.2,133.279,133.279,132.724,133.279,131.656,132.153,133.279,133.279,133.279,53.1154,133.279,133.279,133.279
750,40823.1,115.399,176.12,115.455,10503.6,115.399,115.399,115.4,115.399,114.41,114.256,115.399,115.399,115.399,35.3871,115.399,115.399,115.399
751,6368.11,109.046,169.913,109.102,10497.7,109.046,109.046,109.156,109.046,108.165,107.908,109.046,109.046,109.046,29.0616,109.046,109.046,109.046
752,40816.2,104.645,165.64,104.701,10493.4,104.645,104.645,104.841,104.645,103.865,103.497,104.645,104.645,104.645,24.6902,104.645,104.645,104.645
753,6363.62,101.758,162.791,101.814,10490.6,101.758,101.758,101.974,101.758,101.013,100.604,101.758,101.758,101.758,21.8144,101.758,101.758,101.758
754,40821.9,106.794,167.595,106.85,10495.5,106.794,106.794,106.83,106.794,105.83,105.672,106.794,106.794,106.794,26.7957,106.794,106.794,106.794
755,6371.84,108.637,169.413,108.693,10497.3,108.637,108.637,108.657,108.637,107.646,107.524,108.637,108.637,108.637,28.64,108.637,108.637,108.637
756,40839.8,126.627,186.858,126.684,10513.9,126.627,126.627,126.193,126.627,125.127,125.503,126.627,126.627,126.627,46.4857,126.627,126.627,126.627
757,6378.21,118.98,179.505,119.036,10507.1,118.98,118.98,118.816,118.98,117.783,117.867,118.98,118.98,118.98,38.9135,118.98,118.98,118.98
758,40823.7,112.659,173.365,112.715,10501.2,112.659,112.659,112.65,112.659,111.634,111.54,112.659,112.659,112.659,32.6359,112.659,112.659,112.659
759,6389.62,130.368,190.529,130.425,10517.5,130.368,130.368,129.899,130.368,128.833,129.24,130.368,130.368,130.368,50.1909,130.368,130.368,130.368
760,40822.6,114.718,175.465,114.774,10503.0,114.718,114.718,114.738,114.718,113.735,113.574,114.718,114.718,114.718,34.6888,114.718,114.718,114.718
761,6366.3,107.429,168.355,107.485,10496.1,107.429,107.429,107.585,107.429,106.593,106.281,107.429,107.429,107.429,27.4449,107.429,107.429,107.429
762,40815.8,103.725,164.744,103.781,10492.6,103.725,103.725,103.937,103.725,102.946,102.579,103.725,103.725,103.725,23.7667,103.725,103.725,103.725
763,6393.0,132.186,192.337,132.243,10519.1,132.186,132.186,131.663,132.186,130.583,131.041,132.186,132.186,132.186,51.9905,132.186,132.186,132.186
764,40860.4,154.609,214.147,154.666,10540.0,154.609,154.609,153.61,154.609,152.503,153.448,154.609,154.609,154.609,74.2398,154.609,154.609,154.609
765,6396.83,146.853,206.759,146.91,10533.3,146.853,146.853,146.213,146.853,145.145,145.709,146.853,146.853,146.853,66.5553,146.853,146.853,146.853
766,40829.0,127.869,188.432,127.926,10516.0,127.869,127.869,127.792,127.869,126.778,126.737,127.869,127.869,127.869,47.7688,127.869,127.869,127.869
767,6368.16,116.384,177.328,116.441,10505.1,116.384,116.384,116.588,116.384,115.604,115.243,116.384,116.384,116.384,36.3869,116.384,116.384,116.384
768,40819.5,113.236,174.261,113.293,10502.4,113.236,113.236,113.481,113.236,112.485,112.112,113.236,113.236,113.236,33.2715,113.236,113.236,113.236
769,6364.68,108.5,169.647,108.557,10497.7,108.5,108.5,108.823,108.5,107.851,107.363,108.5,108.5,108.5,28.5788,108.5,108.5,108.5
770,40814.7,105.051,166.229,105.108,10494.3,105.051,105.051,105.382,105.051,104.425,103.906,105.051,105.051,105.051,25.1446,105.051,105.051,105.051
771,6366.19,105.197,166.261,105.254,10494.6,105.197,105.197,105.442,105.197,104.46,104.075,105.197,105.197,105.197,25.2714,105.197,105.197,105.197
772,40822.0,108.956,169.883,109.013,10498.1,108.956,108.956,109.092,108.956,108.085,107.852,108.956,108.956,108.956,29.0017,108.956,108.956,108.956
773,6399.41,140.05,200.039,140.107,10526.7,140.05,140.05,139.399,140.05,138.323,138.919,140.05,140.05,140.05,59.8431,140.05,140.05,140.05
774,40875.5,172.793,231.854,172.851,10557.0,172.793,172.793,171.388,172.793,170.267,171.622,172.793,172.793,172.793,92.2956,172.793,172.793,172.793
775,6396.89,150.903,210.817,150.96,10537.5,150.903,150.903,150.286,150.903,149.231,149.769,150.903,150.903,150.903,70.6269,150.903,150.903,150.903
776,40828.3,129.972,190.611,130.029,10518.2,129.972,129.972,129.966,129.972,128.956,128.843,129.972,129.972,129.972,49.8731,129.972,129.972,129.972
777,6379.87,130.411,191.053,130.468,10518.9,130.411,130.411,130.401,130.411,129.379,129.304,130.411,130.411,130.411,50.3335,130.411,130.411,130.411
778,40832.7,131.485,192.13,131.542,10520.0,131.485,131.485,131.459,131.485,130.431,130.385,131.485,131.485,131.485,51.4176,131.485,131.485,131.485
779,6370.52,120.486,181.461,120.544,10509.5,120.486,120.486,120.71,120.486,119.707,119.37,120.486,120.486,120.486,40.5208,120.486,120.486,120.486
780,40830.9,127.419,188.17,127.477,10516.1,127.419,127.419,127.439,127.419,126.407,126.318,127.419,127.419,127.419,47.3953,127.419,127.419,127.419
781,6369.58,117.609,178.668,117.667,10506.8,117.609,117.609,117.88,117.609,116.872,116.501,117.609,117.609,117.609,37.6835,117.609,117.609,117.609
782,40816.6,111.025,172.224,111.083,10500.5,111.025,111.025,111.385,111.025,110.407,109.906,111.025,111.025,111.025,31.1368,111.025,111.025,111.025
783,6363.83,106.941,168.174,106.998,10496.5,106.941,106.941,107.317,106.941,106.342,105.817,106.941,106.941,106.941,27.0647,106.941,106.941,106.941
784,40832.4,122.686,183.365,122.744,10511.1,122.686,122.686,122.602,122.686,121.572,121.575,122.686,122.686,122.686,42.6602,122.686,122.686,122.686
785,6374.64,118.035,178.898,118.092,10507.0,118.035,118.035,118.124,118.035,117.102,116.931,118.035,118.035,118.035,38.0684,118.035,118.035,118.035
786,40831.8,123.379,184.025,123.437,10511.8,123.379,123.379,123.291,123.379,122.251,122.281,123.379,123.379,123.379,43.3534,123.379,123.379,123.379
787,6370.02,113.639,174.571,113.696,10502.6,113.639,113.639,113.796,113.639,112.78,112.528,113.639,113.639,113.639,33.6926,113.639,113.639,113.639
788,40820.8,110.873,171.839,110.931,10500.0,110.873,110.873,111.051,110.873,110.03,109.768,110.873,110.873,110.873,30.9333,110.873,110.873,110.873
789,6365.23,105.743,166.825,105.801,10495.0,105.743,105.743,106.005,105.743,105.009,104.628,105.743,105.743,105.743,25.83,105.743,105.743,105.743
790,40814.9,102.269,163.383,102.328,10491.5,102.269,102.269,102.545,102.269,101.567,101.149,102.269,102.269,102.269,22.3622,102.269,102.269,102.269
791,6362.97,99.7695,160.877,99.8277,10489.0,99.7695,99.7695,100.034,99.7695,99.0666,98.6453,99.7695,99.7695,99.7695,19.8605,99.7695,99.7695,99.7695
792,40794.1,97.8052,158.902,97.8634,10471.3,97.8052,97.8052,97.8551,97.8052,97.0873,96.0794,97.8052,97.8052,97.8052,17.9012,97.8052,97.8052,97.8052
793,6382.86,136.026,195.937,136.085,10507.6,136.026,136.026,135.039,136.026,134.256,134.189,136.026,136.026,136.026,55.8229,136.026,136.026,136.026
794,40819.4,130.871,191.047,130.929,10502.1,130.871,130.871,130.105,130.871,129.358,128.957,130.871,130.871,130.871,50.7369,130.871,130.871,130.871
795,6356.44,118.976,179.53,119.035,10490.3,118.976,118.976,118.543,118.976,117.805,117.007,118.976,118.976,118.976,38.9264,118.976,118.976,118.976
796,40808.7,120.701,181.188,120.76,10492.3,120.701,120.701,120.209,120.701,119.476,118.731,120.701,120.701,120.701,40.6347,120.701,120.701,120.701
797,6353.15,115.281,175.983,115.34,10486.9,115.281,115.281,114.963,115.281,114.222,113.293,115.281,115.281,115.281,35.278,115.281,115.281,115.281
798,40798.3,110.301,171.16,110.36,10482.0,110.301,110.301,110.097,110.301,109.351,108.305,110.301,110.301,110.301,30.3328,110.301,110.301,110.301
799,6359.03,117.055,177.644,117.114,10490.2,117.055,117.055,116.633,117.055,115.887,115.156,117.055,117.055,117.055,37.0313,117.055,117.055,117.055
800,40810.5,120.033,180.571,120.091,10493.2,120.033,120.033,119.565,120.033,118.814,118.166,120.033,120.033,120.033,40.0015,120.033,120.033,120.033
801,6350.08,110.087,171.003,110.146,10483.2,110.087,110.087,109.922,110.087,109.156,108.199,110.087,110.087,110.087,30.1372,110.087,110.087,110.087
802,40802.1,110.403,171.229,110.461,10483.8,110.403,110.403,110.164,110.403,109.389,108.529,110.403,110.403,110.403,30.4396,110.403,110.403,110.403
803,6352.08,109.51,170.365,109.568,10482.9,109.51,109.51,109.289,109.51,108.501,107.632,109.51,109.51,109.51,29.5534,109.51,109.51,109.51
804,40814.6,121.908,182.296,121.967,10495.1,121.908,121.908,121.321,121.908,120.548,120.059,121.908,121.908,121.908,41.8569,121.908,121.908,121.908
805,6352.75,112.15,172.971,112.209,10485.3,112.15,112.15,111.899,112.15,111.093,110.272,112.15,112.15,112.15,32.1826,112.15,112.15,112.15
806,40797.1,105.563,166.591,105.622,10478.8,105.563,105.563,105.473,105.563,104.697,103.67,105.563,105.563,105.563,25.6369,105.563,105.563,105.563
807,6345.9,101.783,162.874,101.842,10475.1,101.783,101.783,101.728,101.783,100.983,99.8787,101.783,101.783,101.783,21.8668,101.783,101.783,101.783
808,40796.0,100.501,161.549,100.56,10474.0,100.501,100.501,100.419,100.501,99.6263,98.6071,100.501,100.501,100.501,20.585,100.501,100.501,100.501
809,6351.66,103.133,164.021,103.192,10477.8,103.133,103.133,102.925,103.133,102.107,101.303,103.133,103.133,103.133,23.1858,103.133,103.133,103.133
810,40798.7,100.78,161.761,100.839,10475.4,100.78,100.78,100.638,100.78,99.7949,98.9639,100.78,100.78,100.78,20.8547,100.78,100.78,100.78
811,6347.35,98.0831,159.124,98.1424,10472.6,98.0831,98.0831,97.986,98.0831,97.1795,96.26,98.0831,98.0831,98.0831,18.1631,98.0831,98.0831,98.0831
812,40796.2,96.0515,157.107,96.1108,10470.6,96.0515,96.0515,95.957,96.0515,95.1835,94.2285,96.0515,96.0515,96.0515,16.1337,96.0515,96.0515,96.0515
813,6346.26,94.4819,155.519,94.5413,10469.0,94.4819,94.4819,94.3733,94.4819,93.6213,92.6528,94.4819,94.4819,94.4819,14.5563,94.4819,94.4819,94.4819
814,40795.6,93.1775,154.197,93.2369,10467.6,93.1775,93.1775,93.0505,93.1775,92.3133,91.3498,93.1775,93.1775,93.1775,13.2497,93.1775,93.1775,93.1775
815,6372.73,118.902,178.884,118.962,10492.9,118.902,118.902,118.012,118.902,117.304,117.122,118.902,118.902,118.902,38.7941,118.902,118.902,118.902
816,40833.8,127.8,187.642,127.859,10507.6,127.8,127.8,126.906,127.8,126.063,126.253,127.8,127.8,127.8,47.6496,127.8,127.8,127.8
817,6379.47,126.396,186.395,126.455,10506.8,126.396,126.396,125.688,126.396,124.747,124.909,126.396,126.396,126.396,46.2587,126.396,126.396,126.396
818,40820.1,117.73,178.122,117.79,10498.4,117.73,117.73,117.334,117.73,116.311,116.258,117.73,117.73,117.73,37.6535,117.73,117.73,117.73
819,6359.77,107.598,168.433,107.658,10488.6,107.598,107.598,107.521,107.598,106.503,106.112,107.598,107.598,107.598,27.5946,107.598,107.598,107.598
820,40807.8,102.616,163.615,102.675,10484.4,102.616,102.616,102.649,102.616,101.642,101.151,102.616,102.616,102.616,22.6495,102.616,102.616,102.616
821,6356.1,99.6821,160.747,99.7418,10481.6,99.6821,99.6821,99.7567,99.6821,98.7598,98.2206,99.6821,99.6821,99.6821,19.7309,99.6821,99.6821,99.6821
822,40806.0,97.5455,158.648,97.6053,10479.6,97.5455,97.5455,97.6354,97.5455,96.6679,96.0902,97.5455,97.5455,97.5455,17.6098,97.5455,97.5455,97.5455
823,6355.17,95.8217,156.921,95.8816,10477.8,95.8217,95.8217,95.9057,95.8217,94.9599,94.363,95.8217,95.8217,95.8217,15.8858,95.8217,95.8217,95.8217
824,40807.2,95.9458,156.954,96.0058,10478.0,95.9458,95.9458,95.9691,95.9458,94.9575,94.4997,95.9458,95.9458,95.9458,16.0022,95.9458,95.9458,95.9458
825,6355.71,94.7453,155.78,94.8053,10476.7,94.7453,94.7453,94.7857,94.7453,93.7751,93.2912,94.7453,94.7453,94.7453,14.8027,94.7453,94.7453,94.7453
826,40805.7,93.4227,154.468,93.4828,10475.3,93.4227,93.4227,93.461,93.4227,92.4902,91.9686,93.4227,93.4227,93.4227,13.4843,93.4227,93.4227,93.4227
827,6355.0,92.1845,153.213,92.2447,10474.0,92.1845,92.1845,92.2067,92.1845,91.271,90.7246,92.1845,92.1845,92.1845,12.2384,92.1845,92.1845,92.1845
828,40805.4,91.115,152.122,91.1752,10472.9,91.115,91.115,91.1174,91.115,90.2047,89.6571,91.115,91.115,91.115,11.167,91.115,91.115,91.115
