,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o
459,64.0855,64.0862,64.086,64.0856,64.0862,65.2135,64.0862,64.0869,64.086,64.0862,64.0862,64.0862,64.0829,64.0862,64.0862,64.0862,64.0862,64.0862,64.0862,64.0862,64.0862,64.0855,64.0862,64.0862,64.0862,64.0862,64.0862,64.0861,64.0862,64.0862,64.0862,63.4473,4.99441,64.3801,64.6353,64.1574,64.7654,64.5709,64.0862,64.0862,64.0862,64.0862,64.0862,58.2827,64.0861,7142.19,64.0862,64.0862,64.0862,64.0862
460,58.4604,58.4609,58.4608,58.4605,58.4609,59.3492,58.4609,58.4614,58.4608,58.4609,58.4609,58.4609,58.4571,58.4609,58.4609,58.4609,58.4609,58.4609,58.4609,58.4609,58.4609,58.4601,58.4609,58.4609,58.4609,58.4609,58.4609,58.4608,58.4609,58.4609,58.4609,58.1233,4.88364,58.5604,58.9791,58.5284,59.1047,58.9455,58.4609,58.4609,58.4609,58.4609,58.4609,51.777,58.4608,20509.8,58.4609,58.4609,58.4609,58.4609
461,54.1484,54.1488,54.1487,54.1485,54.1488,54.7997,54.1488,54.1492,54.1487,54.1488,54.1488,54.1488,54.1444,54.1488,54.1488,54.1488,54.1488,54.1488,54.1488,54.1488,54.1488,54.1478,54.1488,54.1488,54.1488,54.1488,54.1488,54.1487,54.1488,54.1488,54.1488,54.0305,4.86522,54.1904,54.6387,54.2125,54.7572,54.6332,54.1488,54.1488,54.1488,54.1488,54.1488,46.9379,54.1487,7172.95,54.1488,54.1488,54.1488,54.1488
462,50.2471,50.2474,50.2473,50.2471,50.2474,50.727,50.2474,50.2477,50.2473,50.2474,50.2474,50.2474,50.2427,50.2474,50.2474,50.2474,50.2474,50.2474,50.2474,50.2474,50.2474,50.2463,50.2473,50.2474,50.2474,50.2474,50.2474,50.2473,50.2474,50.2474,50.2474,50.5178,4.85192,50.2677,50.709,50.3074,50.8205,50.7316,50.2474,50.2474,50.2474,50.2474,50.2474,43.1102,50.2473,20542.2,50.2474,50.2474,50.2474,50.2474
463,47.4073,47.4075,47.4075,47.4073,47.4075,47.7144,47.4075,47.4077,47.4075,47.4075,47.4075,47.4075,47.4027,47.4075,47.4075,47.4075,47.4075,47.4075,47.4075,47.4075,47.4075,47.4063,47.4075,47.4075,47.4075,47.4075,47.4075,47.4074,47.4075,47.4075,47.4075,47.9566,4.84198,47.4206,47.8454,47.4645,47.9527,47.8916,47.4075,47.4075,47.4075,47.4075,47.4075,40.5882,47.4074,7172.23,47.4075,47.4075,47.4075,47.4075
464,44.6771,44.6774,44.6773,44.6772,44.6774,44.9452,44.6774,44.6776,44.6773,44.6774,44.6774,44.6774,44.6725,44.6774,44.6774,44.6774,44.6774,44.6774,44.6774,44.6774,44.6774,44.6761,44.6773,44.6774,44.6774,44.6774,44.6774,44.6773,44.6774,44.6774,44.6774,45.3025,4.83427,44.6841,45.0949,44.7319,45.2003,45.1613,44.6774,44.6774,44.6774,44.6774,44.6774,38.0773,44.6773,20517.9,44.6774,44.6774,44.6774,44.6774
465,42.1411,42.1413,42.1412,42.1411,42.1413,42.3679,42.1413,42.1415,42.1412,42.1413,42.1413,42.1413,42.1362,42.1413,42.1413,42.1413,42.1413,42.1413,42.1413,42.1413,42.1413,42.1399,42.1413,42.1413,42.1413,42.1413,42.1413,42.1412,42.1413,42.1413,42.1413,42.7127,4.82803,42.145,42.5399,42.1934,42.6411,42.6251,42.1413,42.1413,42.1413,42.1413,42.1413,35.4916,42.1412,7167.49,42.1413,42.1413,42.1413,42.1413
466,76.1856,76.1842,76.1845,76.1854,76.1842,68.6745,76.1842,76.1826,76.1846,76.1842,76.1842,76.1842,76.1821,76.1842,76.1842,76.1842,76.1842,76.1842,76.1842,76.1842,76.1842,76.1835,76.1841,76.1842,76.1842,76.1842,76.1842,76.1841,76.1842,76.1842,76.1842,73.2693,5.74621,100.064,76.5604,76.2334,76.6572,76.6678,76.1842,76.1842,76.1842,76.1842,76.1842,81.3357,76.1841,20560.2,76.1842,76.1842,76.1842,76.1842
467,78.6408,78.6399,78.6401,78.6406,78.6399,77.3558,78.6399,78.6389,78.6401,78.6399,78.6399,78.6399,78.6387,78.6399,78.6399,78.6399,78.6399,78.6399,78.6399,78.6399,78.6399,78.6394,78.6398,78.6399,78.6399,78.6399,78.6399,78.6398,78.6399,78.6399,78.6399,76.8291,6.0985,87.2989,79.0862,78.6956,79.1791,79.1233,78.6399,78.6399,78.6399,78.6399,78.6399,83.2153,78.6398,7184.71,78.6399,78.6399,78.6399,78.6399
468,66.1516,66.1522,66.1521,66.1517,66.1522,68.0978,66.1522,66.1529,66.1521,66.1522,66.1522,66.1522,66.1506,66.1522,66.1522,66.1522,66.1522,66.1522,66.1522,66.1522,66.1522,66.1517,66.1522,66.1522,66.1522,66.1522,66.1522,66.1522,66.1522,66.1522,66.1522,64.6987,5.68536,68.363,66.6132,66.2128,66.7172,66.6356,66.1522,66.1522,66.1522,66.1522,66.1522,66.6889,66.1521,20544.8,66.1522,66.1522,66.1522,66.1522
469,62.0454,62.0457,62.0456,62.0455,62.0457,63.2698,62.0457,62.046,62.0456,62.0457,62.0457,62.0457,62.044,62.0457,62.0457,62.0457,62.0457,62.0457,62.0457,62.0457,62.0457,62.0451,62.0457,62.0457,62.0457,62.0457,62.0457,62.0456,62.0457,62.0457,62.0457,59.7662,5.15529,62.8398,62.4893,62.104,62.6025,62.5289,62.0457,62.0457,62.0457,62.0457,62.0457,61.981,62.0456,7166.51,62.0457,62.0457,62.0457,62.0457
470,56.0665,56.067,56.0669,56.0666,56.067,57.5472,56.067,56.0675,56.0668,56.067,56.067,56.067,56.0647,56.067,56.067,56.067,56.067,56.067,56.067,56.067,56.067,56.0663,56.0669,56.067,56.067,56.067,56.067,56.0669,56.067,56.067,56.067,54.4641,5.02312,56.3517,56.5038,56.1253,56.6198,56.55,56.067,56.067,56.067,56.067,56.067,53.7593,56.0669,20541.2,56.067,56.067,56.067,56.067
471,51.2676,51.268,51.2679,51.2677,51.268,52.436,51.268,51.2684,51.2679,51.268,51.268,51.268,51.2653,51.268,51.268,51.268,51.268,51.268,51.268,51.268,51.268,51.2672,51.268,51.268,51.268,51.268,51.268,51.2679,51.268,51.268,51.268,50.2868,4.9602,51.3908,51.6859,51.3236,51.8006,51.7508,51.268,51.268,51.268,51.268,51.268,47.8112,51.2679,7171.27,51.268,51.268,51.268,51.268
472,47.6598,47.6601,47.66,47.6598,47.6601,48.5183,47.6601,47.6604,47.66,47.6601,47.6601,47.6601,47.657,47.6601,47.6601,47.6601,47.6601,47.6601,47.6601,47.6601,47.6601,47.6592,47.66,47.6601,47.6601,47.6601,47.6601,47.66,47.6601,47.6601,47.6601,47.0441,4.9233,47.7223,48.0592,47.7132,48.1713,48.1428,47.6601,47.6601,47.6601,47.6601,47.6601,43.5189,47.66,20551.5,47.6601,47.6601,47.6601,47.6601
473,58.6268,58.6259,58.6261,58.6266,58.6259,56.5035,58.6259,58.625,58.6262,58.6259,58.6259,58.6259,58.6239,58.6259,58.6259,58.6259,58.6259,58.6259,58.6259,58.6259,58.6259,58.6252,58.6259,58.6259,58.6259,58.6259,58.6259,58.6258,58.6259,58.6259,58.6259,57.4973,4.92953,61.6541,59.0085,58.6765,59.1131,59.1085,58.6259,58.6259,58.6259,58.6259,58.6259,58.7904,58.6258,7204.39,58.6259,58.6259,58.6259,58.6259
474,56.1926,56.1927,56.1927,56.1926,56.1927,56.3244,56.1927,56.1929,56.1927,56.1927,56.1927,56.1927,56.1905,56.1927,56.1927,56.1927,56.1927,56.1927,56.1927,56.1927,56.1927,56.192,56.1927,56.1927,56.1927,56.1927,56.1927,56.1926,56.1927,56.1927,56.1927,55.2082,4.9213,57.1342,56.5991,56.2463,56.709,56.6751,56.1927,56.1927,56.1927,56.1927,56.1927,54.752,56.1926,20563.2,56.1927,56.1927,56.1927,56.1927
475,51.0027,51.0031,51.003,51.0028,51.0031,51.8038,51.0031,51.0034,51.003,51.0031,51.0031,51.0031,51.0005,51.0031,51.0031,51.0031,51.0031,51.0031,51.0031,51.0031,51.0031,51.0022,51.003,51.0031,51.0031,51.0031,51.0031,51.003,51.0031,51.0031,51.0031,50.0921,4.88051,51.3446,51.4001,51.0555,51.513,51.4853,51.0031,51.0031,51.0031,51.0031,51.0031,48.2086,51.003,7181.24,51.0031,51.0031,51.0031,51.0031
476,84.4499,84.4479,84.4484,84.4496,84.4479,78.5366,84.4479,84.4458,84.4485,84.4479,84.4479,84.4479,84.4485,84.4479,84.4479,84.4479,84.4479,84.4479,84.4479,84.4479,84.4479,84.4478,84.4479,84.4479,84.4479,84.4479,84.4479,84.4479,84.4479,84.4479,84.4479,77.9275,5.74863,110.612,84.8268,84.4981,84.9424,84.93,84.4479,84.4479,84.4479,84.4479,84.4479,93.4318,84.4479,20584.2,84.4479,84.4479,84.4479,84.4479
477,93.6182,93.6176,93.6178,93.6181,93.6176,91.9816,93.6176,93.617,93.6178,93.6176,93.6176,93.6176,93.6197,93.6176,93.6176,93.6176,93.6176,93.6176,93.6176,93.6176,93.6176,93.6178,93.6176,93.6176,93.6176,93.6176,93.6176,93.6175,93.6176,93.6176,93.6176,86.853,6.3761,111.589,94.0627,93.6768,94.1791,94.0995,93.6176,93.6176,93.6176,93.6176,93.6176,103.97,93.6175,7228.57,93.6176,93.6176,93.6176,93.6176
478,75.5314,75.5324,75.5322,75.5315,75.5324,78.2604,75.5324,75.5335,75.5321,75.5324,75.5324,75.5324,75.5335,75.5324,75.5324,75.5324,75.5324,75.5324,75.5324,75.5324,75.5324,75.5324,75.5324,75.5324,75.5324,75.5324,75.5324,75.5323,75.5324,75.5324,75.5324,70.9114,6.16577,79.7395,76.0143,75.5967,76.1294,76.0142,75.5324,75.5324,75.5324,75.5324,75.5324,78.9696,75.5323,20547.3,75.5324,75.5324,75.5324,75.5324
479,68.2029,68.2032,68.2032,68.203,68.2032,70.1804,68.2032,68.2035,68.2031,68.2032,68.2032,68.2032,68.2036,68.2032,68.2032,68.2032,68.2032,68.2032,68.2032,68.2032,68.2032,68.2031,68.2032,68.2032,68.2032,68.2032,68.2032,68.2031,68.2032,68.2032,68.2032,63.7974,5.39285,70.3104,68.6685,68.2653,68.7832,68.6848,68.2032,68.2032,68.2032,68.2032,68.2032,68.9576,68.2031,7192.28,68.2032,68.2032,68.2032,68.2032
480,62.4453,62.4456,62.4456,62.4453,62.4456,64.0345,62.4456,62.446,62.4455,62.4456,62.4456,62.4456,62.4453,62.4456,62.4456,62.4456,62.4456,62.4456,62.4456,62.4456,62.4456,62.4454,62.4456,62.4456,62.4456,62.4456,62.4456,62.4455,62.4456,62.4456,62.4456,58.8047,5.12518,63.1774,62.8932,62.506,63.019,62.9271,62.4456,62.4456,62.4456,62.4456,62.4456,61.1687,62.4455,20548.8,62.4456,62.4456,62.4456,62.4456
481,57.0088,57.0092,57.0091,57.0088,57.0092,58.3553,57.0092,57.0097,57.0091,57.0092,57.0092,57.0092,57.008,57.0092,57.0092,57.0092,57.0092,57.0092,57.0092,57.0092,57.0092,57.0088,57.0092,57.0092,57.0092,57.0092,57.0092,57.0091,57.0092,57.0092,57.0092,53.9538,5.02162,57.3012,57.4407,57.0674,57.5695,57.4905,57.0092,57.0092,57.0092,57.0092,57.0092,53.5476,57.0091,7171.35,57.0092,57.0092,57.0092,57.0092
482,54.2148,54.215,54.2149,54.2149,54.215,54.9164,54.215,54.2151,54.2149,54.215,54.215,54.215,54.2134,54.215,54.215,54.215,54.215,54.215,54.215,54.215,54.215,54.2144,54.2149,54.215,54.215,54.215,54.215,54.2149,54.215,54.215,54.215,51.2425,4.96847,54.3652,54.623,54.2701,54.7478,54.6961,54.215,54.215,54.215,54.215,54.215,50.5297,54.2149,20525.4,54.215,54.215,54.215,54.215
483,50.3953,50.3957,50.3956,50.3954,50.3957,51.1324,50.3957,50.396,50.3956,50.3957,50.3957,50.3957,50.3933,50.3957,50.3957,50.3957,50.3957,50.3957,50.3957,50.3957,50.3957,50.395,50.3956,50.3957,50.3957,50.3957,50.3957,50.3956,50.3957,50.3957,50.3957,47.7538,4.93106,50.4698,50.7879,50.4493,50.9162,50.8767,50.3957,50.3957,50.3957,50.3957,50.3957,45.3687,50.3956,7163.41,50.3957,50.3957,50.3957,50.3957
484,46.3667,46.367,46.3669,46.3667,46.367,46.9518,46.367,46.3674,46.3669,46.367,46.367,46.367,46.3641,46.367,46.367,46.367,46.367,46.367,46.367,46.367,46.367,46.3662,46.367,46.367,46.367,46.367,46.367,46.3669,46.367,46.367,46.367,44.1057,4.90316,46.4086,46.7364,46.4175,46.8575,46.8478,46.367,46.367,46.367,46.367,46.367,40.7608,46.3669,20534.5,46.367,46.367,46.367,46.367
485,53.2714,53.271,53.2711,53.2713,53.271,51.2887,53.271,53.2707,53.2711,53.271,53.271,53.271,53.2689,53.271,53.271,53.271,53.271,53.271,53.271,53.271,53.271,53.2703,53.271,53.271,53.271,53.271,53.271,53.2709,53.271,53.271,53.271,49.0059,4.88203,53.3187,53.6187,53.3186,53.7327,53.7517,53.271,53.271,53.271,53.271,53.271,51.2064,53.2709,7175.61,53.271,53.271,53.271,53.271
486,49.1231,49.1234,49.1233,49.1231,49.1234,49.5155,49.1234,49.1237,49.1233,49.1234,49.1234,49.1234,49.1207,49.1234,49.1234,49.1234,49.1234,49.1234,49.1234,49.1234,49.1234,49.1225,49.1233,49.1234,49.1234,49.1234,49.1234,49.1233,49.1234,49.1234,49.1234,45.9215,4.86745,49.1422,49.4918,49.1731,49.5993,49.6039,49.1234,49.1234,49.1234,49.1234,49.1234,44.851,49.1233,20493.1,49.1234,49.1234,49.1234,49.1234
487,43.7842,43.7846,43.7845,43.7843,43.7846,44.4646,43.7846,43.785,43.7845,43.7846,43.7846,43.7846,43.7815,43.7846,43.7846,43.7846,43.7846,43.7846,43.7846,43.7846,43.7846,43.7837,43.7846,43.7846,43.7846,43.7846,43.7846,43.7845,43.7846,43.7846,43.7846,41.579,4.85438,43.7935,44.1314,43.8315,44.2326,44.265,43.7846,43.7846,43.7846,43.7846,43.7846,38.8875,43.7845,7183.63,43.7846,43.7846,43.7846,43.7846
488,39.9404,39.9407,39.9406,39.9404,39.9407,40.5494,39.9407,39.941,39.9406,39.9407,39.9407,39.9407,39.9372,39.9407,39.9407,39.9407,39.9407,39.9407,39.9407,39.9407,39.9407,39.9396,39.9407,39.9407,39.9407,39.9407,39.9407,39.9406,39.9407,39.9407,39.9407,38.3201,4.84379,39.9454,40.2674,39.9848,40.3629,40.4209,39.9407,39.9407,39.9407,39.9407,39.9407,34.7155,39.9406,20537.6,39.9407,39.9407,39.9407,39.9407
489,36.8298,36.8301,36.83,36.8299,36.8301,37.302,36.8301,36.8304,36.83,36.8301,36.8301,36.8301,36.8264,36.8301,36.8301,36.8301,36.8301,36.8301,36.8301,36.8301,36.8301,36.829,36.8301,36.8301,36.8301,36.8301,36.8301,36.83,36.8301,36.8301,36.8301,35.8719,4.83504,36.8329,37.1378,36.8716,37.2278,37.3102,36.8301,36.8301,36.8301,36.8301,36.8301,31.8579,36.83,7180.42,36.8301,36.8301,36.8301,36.8301
490,34.5854,34.5856,34.5856,34.5855,34.5856,34.9705,34.5856,34.5859,34.5856,34.5856,34.5856,34.5856,34.5818,34.5856,34.5856,34.5856,34.5856,34.5856,34.5856,34.5856,34.5856,34.5845,34.5856,34.5856,34.5856,34.5856,34.5856,34.5855,34.5856,34.5856,34.5856,33.944,4.82791,34.5874,34.8814,34.6253,34.9652,35.0656,34.5856,34.5856,34.5856,34.5856,34.5856,29.6457,34.5855,20563.0,34.5856,34.5856,34.5856,34.5856
491,32.3861,32.3863,32.3863,32.3862,32.3863,32.6957,32.3863,32.3865,32.3863,32.3863,32.3863,32.3863,32.3823,32.3863,32.3863,32.3863,32.3863,32.3863,32.3863,32.3863,32.3863,32.3851,32.3863,32.3863,32.3863,32.3863,32.3863,32.3862,32.3863,32.3863,32.3863,31.9216,4.82179,32.3874,32.668,32.4242,32.7478,32.8661,32.3863,32.3863,32.3863,32.3863,32.3863,27.3204,32.3862,7195.6,32.3863,32.3863,32.3863,32.3863
492,31.1589,31.159,31.1589,31.1589,31.159,31.1016,31.159,31.1591,31.1589,31.159,31.159,31.159,31.155,31.159,31.159,31.159,31.159,31.159,31.159,31.159,31.159,31.1577,31.1589,31.159,31.159,31.159,31.159,31.1589,31.159,31.159,31.159,30.9397,4.81636,31.1598,31.4242,31.1947,31.4995,31.6386,31.159,31.159,31.159,31.159,31.159,26.9584,31.1589,20560.5,31.159,31.159,31.159,31.159
493,32.2983,32.298,32.298,32.2982,32.298,31.9281,32.298,32.2977,32.2981,32.298,32.298,32.298,32.2941,32.298,32.298,32.298,32.298,32.298,32.298,32.298,32.298,32.2967,32.2979,32.298,32.298,32.298,32.298,32.2979,32.298,32.298,32.298,31.6909,4.8121,32.2986,32.5585,32.3333,32.6334,32.7774,32.298,32.298,32.298,32.298,32.298,28.7438,32.2979,7170.46,32.298,32.298,32.298,32.298
494,31.036,31.0361,31.036,31.036,31.0361,31.0133,31.0361,31.0361,31.036,31.0361,31.0361,31.0361,31.0323,31.0361,31.0361,31.0361,31.0361,31.0361,31.0361,31.0361,31.0361,31.0348,31.036,31.0361,31.0361,31.0361,31.0361,31.036,31.0361,31.0361,31.0361,30.3691,4.80839,31.0365,31.2905,31.0704,31.3773,31.5154,31.0361,31.0361,31.0361,31.0361,31.0361,27.6656,31.036,20538.6,31.0361,31.0361,31.0361,31.0361
495,31.2318,31.2317,31.2317,31.2318,31.2317,31.0179,31.2317,31.2315,31.2317,31.2317,31.2317,31.2317,31.228,31.2317,31.2317,31.2317,31.2317,31.2317,31.2317,31.2317,31.2317,31.2305,31.2316,31.2317,31.2317,31.2317,31.2317,31.2316,31.2317,31.2317,31.2317,29.9275,4.80499,31.232,31.4781,31.2654,31.5685,31.7108,31.2317,31.2317,31.2317,31.2317,31.2317,28.497,31.2316,7162.6,31.2317,31.2317,31.2317,31.2317
496,28.4877,28.488,28.488,28.4878,28.488,28.7956,28.488,28.4884,28.488,28.488,28.488,28.488,28.4842,28.488,28.488,28.488,28.488,28.488,28.488,28.488,28.488,28.4868,28.488,28.488,28.488,28.488,28.488,28.488,28.488,28.488,28.488,27.5908,4.8021,28.4882,28.7284,28.5219,28.8272,28.967,28.488,28.488,28.488,28.488,28.488,25.0071,28.488,20510.3,28.488,28.488,28.488,28.488
497,25.6785,25.6788,25.6787,25.6785,25.6788,26.0031,25.6788,25.6792,25.6787,25.6788,25.6788,25.6788,25.6748,25.6788,25.6788,25.6788,25.6788,25.6788,25.6788,25.6788,25.6788,25.6775,25.6788,25.6788,25.6788,25.6788,25.6788,25.6787,25.6788,25.6788,25.6788,25.1115,4.79896,25.679,25.9054,25.7108,25.9989,26.1577,25.6788,25.6788,25.6788,25.6788,25.6788,21.9983,25.6787,7179.38,25.6788,25.6788,25.6788,25.6788
498,24.9403,24.9405,24.9404,24.9404,24.9405,24.8399,24.9405,24.9406,24.9404,24.9405,24.9405,24.9405,24.9366,24.9405,24.9405,24.9405,24.9405,24.9405,24.9405,24.9405,24.9405,24.9391,24.9404,24.9405,24.9405,24.9405,24.9405,24.9404,24.9405,24.9405,24.9405,24.2028,4.79607,24.9407,25.1544,24.9706,25.2424,25.4191,24.9405,24.9405,24.9405,24.9405,24.9405,22.0754,24.9404,20550.1,24.9405,24.9405,24.9405,24.9405
499,23.8915,23.8916,23.8916,23.8915,23.8916,24.0306,23.8916,23.8918,23.8916,23.8916,23.8916,23.8916,23.8877,23.8916,23.8916,23.8916,23.8916,23.8916,23.8916,23.8916,23.8916,23.8903,23.8916,23.8916,23.8916,23.8916,23.8916,23.8916,23.8916,23.8916,23.8916,23.2417,4.79394,23.8918,24.1072,23.9213,24.1923,24.3702,23.8916,23.8916,23.8916,23.8916,23.8916,20.6387,23.8916,7203.16,23.8916,23.8916,23.8916,23.8916
500,23.8346,23.8346,23.8346,23.8346,23.8346,23.5187,23.8346,23.8346,23.8346,23.8346,23.8346,23.8346,23.8309,23.8346,23.8346,23.8346,23.8346,23.8346,23.8346,23.8346,23.8346,23.8333,23.8346,23.8346,23.8346,23.8346,23.8346,23.8345,23.8346,23.8346,23.8346,23.0635,4.79148,23.8347,24.0388,23.8629,24.1208,24.313,23.8346,23.8346,23.8346,23.8346,23.8346,21.4548,23.8345,20563.8,23.8346,23.8346,23.8346,23.8346
501,22.5155,22.5157,22.5156,22.5155,22.5157,22.6444,22.5157,22.5158,22.5156,22.5157,22.5157,22.5157,22.5118,22.5157,22.5157,22.5157,22.5157,22.5157,22.5157,22.5157,22.5157,22.5143,22.5156,22.5157,22.5157,22.5157,22.5157,22.5156,22.5157,22.5157,22.5157,21.9133,4.78967,22.5157,22.7216,22.5437,22.8039,22.9939,22.5157,22.5157,22.5157,22.5157,22.5157,19.6383,22.5156,7185.14,22.5157,22.5157,22.5157,22.5157
502,20.4188,20.419,20.4189,20.4188,20.419,20.6361,20.419,20.4192,20.4189,20.419,20.419,20.419,20.4151,20.419,20.419,20.419,20.419,20.419,20.419,20.419,20.419,20.4176,20.419,20.419,20.419,20.419,20.419,20.4189,20.419,20.419,20.419,20.1271,4.78745,20.419,20.6143,20.4456,20.6928,20.8971,20.419,20.419,20.419,20.419,20.419,17.4357,20.4189,20546.3,20.419,20.419,20.419,20.419
503,18.9303,18.9305,18.9304,18.9304,18.9305,19.0954,18.9305,18.9306,18.9304,18.9305,18.9305,18.9305,18.9266,18.9305,18.9305,18.9305,18.9305,18.9305,18.9305,18.9305,18.9305,18.9291,18.9305,18.9305,18.9305,18.9305,18.9305,18.9304,18.9305,18.9305,18.9305,18.6449,4.78533,18.9305,19.1158,18.9556,19.1897,19.4084,18.9305,18.9305,18.9305,18.9305,18.9305,16.0562,18.9304,7199.87,18.9305,18.9305,18.9305,18.9305
504,17.4554,17.4556,17.4555,17.4554,17.4556,17.6408,17.4556,17.4557,17.4555,17.4556,17.4556,17.4556,17.4516,17.4556,17.4556,17.4556,17.4556,17.4556,17.4556,17.4556,17.4556,17.4542,17.4555,17.4556,17.4556,17.4556,17.4556,17.4555,17.4556,17.4556,17.4556,17.2443,4.78337,17.4556,17.6322,17.4795,17.7068,17.9333,17.4556,17.4556,17.4556,17.4556,17.4556,14.5098,17.4555,20554.1,17.4556,17.4556,17.4556,17.4556
505,15.9279,15.928,15.928,15.9279,15.928,16.0976,15.928,15.9282,15.928,15.928,15.928,15.928,15.924,15.928,15.928,15.928,15.928,15.928,15.928,15.928,15.928,15.9266,15.928,15.928,15.928,15.928,15.928,15.928,15.928,15.928,15.928,15.8396,4.7814,15.9281,16.0951,15.9507,16.1663,16.4057,15.928,15.928,15.928,15.928,15.928,12.9908,15.928,7181.96,15.928,15.928,15.928,15.928
506,14.5911,14.5913,14.5913,14.5911,14.5913,14.7134,14.5913,14.5915,14.5912,14.5913,14.5913,14.5913,14.5873,14.5913,14.5913,14.5913,14.5913,14.5913,14.5913,14.5913,14.5913,14.5899,14.5913,14.5913,14.5913,14.5913,14.5913,14.5912,14.5913,14.5913,14.5913,14.5847,4.77948,14.5913,14.7491,14.6126,14.8165,15.0688,14.5913,14.5913,14.5913,14.5913,14.5913,11.9943,14.5912,20533.7,14.5913,14.5913,14.5913,14.5913
507,102.698,102.693,102.694,102.697,102.693,87.4983,102.693,102.687,102.694,102.693,102.693,102.693,102.696,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.693,102.692,102.693,102.693,102.693,85.8888,8.79972,180.683,102.847,102.713,102.909,103.17,102.693,102.693,102.693,102.693,102.693,128.665,102.692,6933.66,102.693,102.693,102.693,102.693
508,66.2915,66.2929,66.2926,66.2917,66.2929,70.0826,66.2929,66.2945,66.2925,66.2929,66.2929,66.2929,66.2951,66.2929,66.2929,66.2929,66.2929,66.2929,66.2929,66.2929,66.2929,66.2929,66.2929,66.2929,66.2929,66.2929,66.2929,66.2928,66.2929,66.2929,66.2929,58.0043,8.89379,78.888,66.5797,66.3324,66.64,66.7701,66.2929,66.2929,66.2929,66.2929,66.2929,76.4036,66.2928,20383.1,66.2929,66.2929,66.2929,66.2929
509,66.4035,66.4034,66.4034,66.4034,66.4034,67.603,66.4034,66.4033,66.4034,66.4034,66.4034,66.4034,66.4063,66.4034,66.4034,66.4034,66.4034,66.4034,66.4034,66.4034,66.4034,66.4035,66.4034,66.4034,66.4034,66.4034,66.4034,66.4033,66.4034,66.4034,66.4034,54.447,7.27128,71.6701,66.6832,66.4422,66.7457,66.8804,66.4034,66.4034,66.4034,66.4034,66.4034,77.0013,66.4033,7118.44,66.4034,66.4034,66.4034,66.4034
510,79.2576,79.257,79.2572,79.2575,79.257,78.3566,79.257,79.2564,79.2572,79.257,79.257,79.257,79.2615,79.257,79.257,79.257,79.257,79.257,79.257,79.257,79.257,79.2576,79.257,79.257,79.257,79.257,79.257,79.257,79.257,79.257,79.257,62.1838,6.98464,89.6902,79.571,79.2994,79.6331,79.7339,79.257,79.257,79.257,79.257,79.257,92.5739,79.257,20489.9,79.257,79.257,79.257,79.257
511,62.5757,62.5766,62.5764,62.5759,62.5766,65.6683,62.5766,62.5776,62.5764,62.5766,62.5766,62.5766,62.5796,62.5766,62.5766,62.5766,62.5766,62.5766,62.5766,62.5766,62.5766,62.5769,62.5766,62.5766,62.5766,62.5766,62.5766,62.5765,62.5766,62.5766,62.5766,51.936,6.68491,64.9134,62.9416,62.6235,63.0009,63.0533,62.5766,62.5766,62.5766,62.5766,62.5766,67.2982,62.5765,7089.29,62.5766,62.5766,62.5766,62.5766
512,53.2964,53.297,53.2969,53.2965,53.297,55.7193,53.297,53.2977,53.2969,53.297,53.297,53.297,53.2987,53.297,53.297,53.297,53.297,53.297,53.297,53.297,53.297,53.2971,53.297,53.297,53.297,53.297,53.297,53.2969,53.297,53.297,53.297,45.1793,5.69828,54.0493,53.646,53.3416,53.7046,53.7736,53.297,53.297,53.297,53.297,53.297,53.8574,53.2969,20492.9,53.297,53.297,53.297,53.297
513,47.8251,47.8254,47.8254,47.8251,47.8254,49.4757,47.8254,47.8259,47.8253,47.8254,47.8254,47.8254,47.8261,47.8254,47.8254,47.8254,47.8254,47.8254,47.8254,47.8254,47.8254,47.8253,47.8254,47.8254,47.8254,47.8254,47.8254,47.8254,47.8254,47.8254,47.8254,41.473,5.17389,48.1313,48.155,47.8676,48.2116,48.3018,47.8254,47.8254,47.8254,47.8254,47.8254,46.2656,47.8254,7154.84,47.8254,47.8254,47.8254,47.8254
514,44.0305,44.0308,44.0307,44.0305,44.0308,45.164,44.0308,44.031,44.0307,44.0308,44.0308,44.0308,44.0305,44.0308,44.0308,44.0308,44.0308,44.0308,44.0308,44.0308,44.0308,44.0305,44.0307,44.0308,44.0308,44.0308,44.0308,44.0307,44.0308,44.0308,44.0308,38.3618,5.0032,44.1758,44.3434,44.071,44.3989,44.507,44.0308,44.0308,44.0308,44.0308,44.0308,40.9723,44.0307,20496.2,44.0308,44.0308,44.0308,44.0308
